Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-01-07","(not set)",3472,3414
"2025-01-08","(not set)",3443,3380
"2025-01-09","(not set)",3373,3320
"2025-01-10","(not set)",3201,3142
"2025-01-11","(not set)",3301,3234
"2025-01-12","(not set)",3351,3297
"2025-01-13","(not set)",3465,3398
"2025-01-14","(not set)",3430,3370
"2025-01-15","(not set)",3253,3202
"2025-01-16","(not set)",3289,3229
"2025-01-17","(not set)",3338,3284
"2025-01-18","(not set)",3160,3102
"2025-01-19","(not set)",3271,3206
"2025-01-20","(not set)",3442,3384
"2025-01-21","(not set)",3620,3557
"2025-01-22","(not set)",3437,3372
"2025-01-23","(not set)",3275,3218
"2025-01-24","(not set)",3342,3262
"2025-01-25","(not set)",3255,3190
"2025-01-26","(not set)",3445,3366
"2025-01-27","(not set)",3491,3432
"2025-01-28","(not set)",3458,3384
"2025-01-29","(not set)",3451,3384
"2025-01-30","(not set)",3318,3259
"2025-01-31","(not set)",3199,3123
"2025-02-01","(not set)",3240,3174
"2025-02-02","(not set)",3200,3147
"2025-02-03","(not set)",2947,2887
"2025-02-04","(not set)",2883,2820
"2025-02-05","(not set)",2728,2674
"2025-02-06","(not set)",2750,2697
"2025-02-07","(not set)",2947,2874
"2025-02-08","(not set)",2894,2814
"2025-02-09","(not set)",3073,2997
"2025-02-10","(not set)",2779,2718
"2025-02-11","(not set)",2810,2749
"2025-02-12","(not set)",2552,2495
"2025-02-13","(not set)",2548,2482
"2025-02-14","(not set)",2546,2479
"2025-02-15","(not set)",2667,2615
"2025-02-16","(not set)",2752,2701
"2025-02-17","(not set)",2648,2613
"2025-02-18","(not set)",2692,2634
"2025-02-19","(not set)",2518,2458
"2025-02-20","(not set)",2521,2474
"2025-02-21","(not set)",2516,2461
"2025-02-22","(not set)",2603,2550
"2025-02-23","(not set)",2788,2729
"2025-02-24","(not set)",2539,2493
"2025-02-25","(not set)",2686,2631
"2025-02-26","(not set)",2881,2813
"2025-02-27","(not set)",2661,2609
"2025-02-28","(not set)",2739,2675
"2025-03-01","(not set)",2774,2707
"2025-03-02","(not set)",2836,2783
"2025-03-03","(not set)",3017,2961
"2025-03-04","(not set)",3028,2963
"2025-03-05","(not set)",3159,3091
"2025-03-06","(not set)",2974,2908
"2025-03-07","(not set)",2924,2847
"2025-03-08","(not set)",2924,2849
"2025-03-09","(not set)",3005,2923
"2025-03-10","(not set)",2803,2746
"2025-03-11","(not set)",2916,2855
"2025-03-12","(not set)",2872,2803
"2025-03-13","(not set)",2863,2794
"2025-03-14","(not set)",2937,2873
"2025-03-15","(not set)",3071,3002
"2025-03-16","(not set)",3264,3198
"2025-03-17","(not set)",3160,3050
"2025-03-18","(not set)",3186,3085
"2025-03-19","(not set)",2981,2902
"2025-03-20","(not set)",2654,2603
"2025-03-21","(not set)",2654,2597
"2025-03-22","(not set)",2767,2698
"2025-03-23","(not set)",3021,2970
"2025-03-24","(not set)",2725,2667
"2025-03-25","(not set)",2638,2596
"2025-03-26","(not set)",2574,2532
"2025-03-27","(not set)",2639,2571
"2025-03-28","(not set)",2712,2659
"2025-03-29","(not set)",2884,2816
"2025-03-30","(not set)",2957,2898
"2025-03-31","(not set)",2811,2756
"2025-04-01","(not set)",2864,2812
"2025-04-02","(not set)",2818,2768
"2025-04-03","(not set)",2804,2741
"2025-04-04","(not set)",2698,2652
"2025-04-05","(not set)",2759,2691
"2025-04-06","(not set)",2740,2687
"2025-04-07","(not set)",2519,2461
"2025-04-08","(not set)",2706,2650
"2025-04-09","(not set)",2702,2663
"2025-04-10","(not set)",2701,2626
"2025-04-11","(not set)",2828,2778
"2025-04-12","(not set)",4653,4593
"2025-04-13","(not set)",4701,4624
"2025-04-14","(not set)",3236,3180
"2025-04-15","(not set)",3093,3047
"2025-04-16","(not set)",3337,3242
"2025-04-17","(not set)",3196,3135
"2025-04-18","(not set)",3518,3458
"2025-04-19","(not set)",3316,3251
"2025-04-20","(not set)",3395,3313
"2025-04-21","(not set)",3656,3567
"2025-04-22","(not set)",3293,3228
"2025-04-23","(not set)",3141,3075
"2025-04-24","(not set)",3138,3077
"2025-04-25","(not set)",3172,3113
"2025-04-26","(not set)",3183,3106
"2025-04-27","(not set)",3343,3271
"2025-04-28","(not set)",3104,3038
"2025-04-29","(not set)",3131,3071
"2025-04-30","(not set)",3178,3102
"2025-05-01","(not set)",3930,3823
"2025-05-02","(not set)",3689,3615
"2025-05-03","(not set)",3339,3283
"2025-05-04","(not set)",3292,3229
"2025-05-05","(not set)",3053,2985
"2025-05-06","(not set)",3012,2943
"2025-05-07","(not set)",2861,2805
"2025-05-08","(not set)",2901,2835
"2025-05-09","(not set)",2871,2789
"2025-05-10","(not set)",3052,2989
"2025-05-11","(not set)",3201,3142
"2025-05-12","(not set)",3023,2928
"2025-05-13","(not set)",3146,3090
"2025-05-14","(not set)",3119,3040
"2025-05-15","(not set)",3036,2966
"2025-05-16","(not set)",3123,3053
"2025-05-17","(not set)",3379,3310
"2025-05-18","(not set)",3500,3431
"2025-05-19","(not set)",3415,3346
"2025-05-20","(not set)",3293,3225
"2025-05-21","(not set)",3653,3562
"2025-05-22","(not set)",3691,3576
"2025-05-23","(not set)",3614,3507
"2025-05-24","(not set)",3786,3711
"2025-05-25","(not set)",4035,3950
"2025-05-26","(not set)",3829,3750
"2025-05-27","(not set)",3907,3832
"2025-05-28","(not set)",3732,3647
"2025-05-29","(not set)",3668,3596
"2025-05-30","(not set)",3331,3253
"2025-05-31","(not set)",3526,3452
"2025-06-01","(not set)",3804,3728
"2025-06-02","(not set)",3369,3299
"2025-06-03","(not set)",3072,3007
"2025-06-04","(not set)",3089,3001
"2025-06-05","(not set)",3101,3028
"2025-06-06","(not set)",2859,2790
"2025-06-07","(not set)",2851,2792
"2025-06-08","(not set)",2817,2777
"2025-06-09","(not set)",2617,2558
"2025-06-10","(not set)",2567,2509
"2025-06-11","(not set)",2440,2393
"2025-06-12","(not set)",2397,2329
"2025-06-13","(not set)",2576,2503
"2025-06-14","(not set)",2643,2586
"2025-06-15","(not set)",2744,2694
"2025-06-16","(not set)",2819,2765
"2025-06-17","(not set)",2831,2771
"2025-06-18","(not set)",2788,2721
"2025-06-19","(not set)",3043,2957
"2025-06-20","(not set)",2894,2815
"2025-06-21","(not set)",2907,2848
"2025-06-22","(not set)",2971,2932
"2025-06-23","(not set)",2924,2863
"2025-06-24","(not set)",3109,3048
"2025-06-25","(not set)",2710,2652
"2025-06-26","(not set)",2753,2683
"2025-06-27","(not set)",2677,2621
"2025-06-28","(not set)",2965,2906
"2025-06-29","(not set)",2896,2822
"2025-06-30","(not set)",2870,2808
"2025-07-01","(not set)",2827,2749
"2025-07-02","(not set)",2625,2561
"2025-07-03","(not set)",2511,2460
"2025-07-04","(not set)",2225,2184
"2025-07-05","(not set)",2261,2221
"2025-07-06","(not set)",2164,2123
"2025-07-07","(not set)",2250,2190
"2025-07-08","(not set)",2658,2586
"2025-07-09","(not set)",2369,2317
"2025-07-10","(not set)",2598,2534
"2025-07-11","(not set)",2377,2321
"2025-07-12","(not set)",2180,2125
"2025-07-13","(not set)",2227,2184
"2025-07-14","(not set)",2587,2509
"2025-07-15","(not set)",2359,2291
"2025-07-16","(not set)",2473,2409
"2025-07-17","(not set)",2649,2571
"2025-07-18","(not set)",2491,2401
"2025-07-19","(not set)",2460,2383
"2025-07-20","(not set)",2501,2446
"2025-07-21","(not set)",2708,2601
"2025-07-22","(not set)",2875,2777
"2025-07-23","(not set)",2715,2646
"2025-07-24","(not set)",2812,2734
"2025-07-25","(not set)",2620,2548
"2025-07-26","(not set)",2506,2459
"2025-07-27","(not set)",2695,2651
"2025-07-28","(not set)",2682,2630
"2025-07-29","(not set)",2428,2360
"2025-07-30","(not set)",2332,2273
"2025-07-31","(not set)",2321,2278
"2025-08-01","(not set)",2529,2469
"2025-08-02","(not set)",2642,2582
"2025-08-03","(not set)",2615,2569
"2025-08-04","(not set)",2340,2298
"2025-08-05","(not set)",2187,2141
"2025-08-06","(not set)",2290,2233
"2025-08-07","(not set)",2145,2103
"2025-08-08","(not set)",2118,2088
"2025-08-09","(not set)",2205,2165
"2025-08-10","(not set)",2110,2056
"2025-08-11","(not set)",2017,1984
"2025-08-12","(not set)",2230,2178
"2025-08-13","(not set)",2306,2268
"2025-08-14","(not set)",2060,2014
"2025-08-15","(not set)",2057,2011
"2025-08-16","(not set)",2060,2004
"2025-08-17","(not set)",2055,2022
"2025-08-18","(not set)",1890,1842
"2025-08-19","(not set)",2068,2026
"2025-08-20","(not set)",2120,2062
"2025-08-21","(not set)",1993,1928
"2025-08-22","(not set)",1877,1831
"2025-08-23","(not set)",2013,1969
"2025-08-24","(not set)",2178,2139
"2025-08-25","(not set)",2058,1995
"2025-08-26","(not set)",2136,2089
"2025-08-27","(not set)",2160,2102
"2025-08-28","(not set)",2498,2417
"2025-08-29","(not set)",2288,2244
"2025-08-30","(not set)",2185,2131
"2025-08-31","(not set)",2309,2256
"2025-09-01","(not set)",2158,2100
"2025-09-02","(not set)",2212,2168
"2025-09-03","(not set)",2023,1973
"2025-09-04","(not set)",1879,1835
"2025-09-05","(not set)",1978,1926
"2025-09-06","(not set)",1992,1949
"2025-09-07","(not set)",2121,2071
"2025-09-08","(not set)",2058,2009
"2025-09-09","(not set)",1982,1934
"2025-09-10","(not set)",2174,2132
"2025-09-11","(not set)",2310,2258
"2025-09-12","(not set)",2348,2290
"2025-09-13","(not set)",2321,2278
"2025-09-14","(not set)",2414,2373
"2025-09-15","(not set)",2377,2323
"2025-09-16","(not set)",2284,2237
"2025-09-17","(not set)",2279,2218
"2025-09-18","(not set)",2491,2439
"2025-09-19","(not set)",2202,2145
"2025-09-20","(not set)",2317,2262
"2025-09-21","(not set)",2419,2361
"2025-09-22","(not set)",2378,2315
"2025-09-23","(not set)",2319,2265
"2025-09-24","(not set)",2304,2243
"2025-09-25","(not set)",2261,2196
"2025-09-26","(not set)",2115,2066
"2025-09-27","(not set)",2038,2000
"2025-09-28","(not set)",2014,1969
"2025-09-29","(not set)",1876,1823
"2025-09-30","(not set)",1877,1832
"2025-10-01","(not set)",2177,2132
"2025-10-02","(not set)",2271,2218
"2025-10-03","(not set)",2316,2271
"2025-10-04","(not set)",2373,2319
"2025-10-05","(not set)",2371,2343
"2025-10-06","(not set)",2442,2402
"2025-10-07","(not set)",2324,2291
"2025-10-08","(not set)",2253,2214
"2025-10-09","(not set)",2286,2242
"2025-10-10","(not set)",2304,2269
"2025-10-11","(not set)",2429,2409
"2025-10-12","(not set)",2240,2196
"2025-10-13","(not set)",2412,2377
"2025-10-14","(not set)",2376,2318
"2025-10-15","(not set)",2828,2776
"2025-10-16","(not set)",2295,2264
"2025-10-17","(not set)",2178,2152
"2025-10-18","(not set)",2144,2113
"2025-10-19","(not set)",2131,2100
"2025-10-20","(not set)",2193,2152
"2025-10-21","(not set)",2133,2091
"2025-10-22","(not set)",2096,2068
"2025-10-23","(not set)",2423,2384
"2025-10-24","(not set)",2154,2109
"2025-10-25","(not set)",2227,2204
"2025-10-26","(not set)",2332,2293
"2025-10-27","(not set)",2225,2200
"2025-10-28","(not set)",2350,2308
"2025-10-29","(not set)",2354,2294
"2025-10-30","(not set)",2177,2118
"2025-10-31","(not set)",2104,2073
"2025-11-01","(not set)",1971,1924
"2025-11-02","(not set)",2070,2051
"2025-11-03","(not set)",1983,1951
"2025-11-04","(not set)",2062,2027
"2025-11-05","(not set)",1922,1887
"2025-11-06","(not set)",1979,1948
"2025-11-07","(not set)",2011,1954
"2025-11-08","(not set)",1978,1951
"2025-11-09","(not set)",1756,1723
"2025-11-10","(not set)",1789,1757
"2025-11-11","(not set)",1842,1815
"2025-11-12","(not set)",1955,1901
"2025-11-13","(not set)",1958,1895
"2025-11-14","(not set)",1926,1858
"2025-11-15","(not set)",1877,1845
"2025-11-16","(not set)",1876,1843
"2025-11-17","(not set)",1891,1854
"2025-11-18","(not set)",2058,2015
"2025-11-19","(not set)",1943,1900
"2025-11-20","(not set)",1924,1901
"2025-11-21","(not set)",1903,1858
"2025-11-22","(not set)",2055,2027
"2025-11-23","(not set)",2044,2010
"2025-11-24","(not set)",1979,1948
"2025-11-25","(not set)",1964,1909
"2025-11-26","(not set)",1913,1875
"2025-11-27","(not set)",1934,1881
"2025-11-28","(not set)",1994,1940
"2025-11-29","(not set)",2018,1987
"2025-11-30","(not set)",2205,2163
"2025-12-01","(not set)",2318,2289
"2025-12-02","(not set)",2296,2251
"2025-12-03","(not set)",2315,2292
"2025-12-04","(not set)",2215,2181
"2025-12-05","(not set)",2023,1996
"2025-12-06","(not set)",2024,1999
"2025-12-07","(not set)",2053,2016
"2025-12-08","(not set)",2127,2083
"2025-12-09","(not set)",2149,2108
"2025-12-10","(not set)",1944,1916
"2025-12-11","(not set)",2075,2040
"2025-12-12","(not set)",2020,1964
"2025-12-13","(not set)",2007,1983
"2025-12-14","(not set)",2180,2151
"2025-12-15","(not set)",2034,2001
"2025-12-16","(not set)",2032,1985
"2025-12-17","(not set)",1896,1862
"2025-12-18","(not set)",1900,1875
"2025-12-19","(not set)",1887,1848
"2025-12-20","(not set)",1845,1822
"2025-12-21","(not set)",1840,1805
"2025-12-22","(not set)",1999,1967
"2025-12-23","(not set)",2097,2055
"2025-12-24","(not set)",2009,1984
"2025-12-25","(not set)",2290,2263
"2025-12-26","(not set)",2494,2426
"2025-12-27","(not set)",2480,2447
"2025-12-28","(not set)",2408,2370
"2025-12-29","(not set)",2439,2390
"2025-12-30","(not set)",2318,2288
"2025-12-31","(not set)",1978,1956
"2026-01-01","(not set)",2011,1983
"2026-01-02","(not set)",2242,2204
"2026-01-03","(not set)",2180,2146
"2026-01-04","(not set)",2192,2172
"2026-01-05","(not set)",2266,2236
"2026-01-06","(not set)",2319,2277
"2026-01-07","(not set)",2347,2299
"2026-01-08","(not set)",2149,2120
"2026-01-09","(not set)",2354,2313
"2026-01-10","(not set)",2096,2068
"2026-01-11","(not set)",2195,2156
"2026-01-12","(not set)",2163,2114
"2026-01-13","(not set)",2208,2176
"2026-01-14","(not set)",2257,2208
"2026-01-15","(not set)",2256,2202
"2026-01-16","(not set)",2267,2225
"2026-01-17","(not set)",2110,2063
"2026-01-18","(not set)",2149,2115
"2026-01-18","(not set)",1,1
