Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2026-01-06","com.psafe.msuite.ultra_1mo_16.90",3,1
"2026-01-06","com.psafe.msuite.pro_1mo_3.90",1,1
"2026-01-06","com.psafe.msuite.ultra_12mo_59.90",1,1
"2026-01-07","com.psafe.msuite.ultra_1mo_16.90",2,1
