Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-06-28","(not set)",3621,3524
"2025-06-29","(not set)",3519,3421
"2025-06-30","(not set)",3550,3445
"2025-07-01","(not set)",3530,3370
"2025-07-02","(not set)",3305,3200
"2025-07-03","(not set)",3193,3109
"2025-07-04","(not set)",2884,2811
"2025-07-05","(not set)",2897,2830
"2025-07-06","(not set)",2725,2665
"2025-07-07","(not set)",2870,2774
"2025-07-08","(not set)",3535,3425
"2025-07-09","(not set)",3070,2990
"2025-07-10","(not set)",3290,3184
"2025-07-11","(not set)",2995,2923
"2025-07-12","(not set)",2741,2678
"2025-07-13","(not set)",2796,2720
"2025-07-14","(not set)",3238,3123
"2025-07-15","(not set)",2928,2839
"2025-07-16","(not set)",3051,2966
"2025-07-17","(not set)",3304,3181
"2025-07-18","(not set)",3015,2910
"2025-07-19","(not set)",3016,2914
"2025-07-20","(not set)",3006,2939
"2025-07-21","(not set)",3234,3119
"2025-07-22","(not set)",3539,3383
"2025-07-23","(not set)",3372,3263
"2025-07-24","(not set)",3447,3314
"2025-07-25","(not set)",3257,3142
"2025-07-26","(not set)",3201,3088
"2025-07-27","(not set)",3345,3222
"2025-07-28","(not set)",3408,3295
"2025-07-29","(not set)",3078,2961
"2025-07-30","(not set)",2965,2865
"2025-07-31","(not set)",2907,2836
"2025-08-01","(not set)",3179,3073
"2025-08-02","(not set)",3249,3146
"2025-08-03","(not set)",3202,3124
"2025-08-04","(not set)",2954,2885
"2025-08-05","(not set)",2721,2644
"2025-08-06","(not set)",2869,2770
"2025-08-07","(not set)",2697,2613
"2025-08-08","(not set)",2640,2596
"2025-08-09","(not set)",2764,2681
"2025-08-10","(not set)",2612,2538
"2025-08-11","(not set)",2550,2477
"2025-08-12","(not set)",2809,2740
"2025-08-13","(not set)",2904,2839
"2025-08-14","(not set)",2574,2510
"2025-08-15","(not set)",2599,2536
"2025-08-16","(not set)",2634,2563
"2025-08-17","(not set)",2580,2529
"2025-08-18","(not set)",2459,2401
"2025-08-19","(not set)",2633,2577
"2025-08-20","(not set)",2755,2671
"2025-08-21","(not set)",2553,2471
"2025-08-22","(not set)",2410,2350
"2025-08-23","(not set)",2515,2458
"2025-08-24","(not set)",2636,2574
"2025-08-25","(not set)",2571,2494
"2025-08-26","(not set)",2641,2576
"2025-08-27","(not set)",2690,2593
"2025-08-28","(not set)",3030,2900
"2025-08-29","(not set)",2830,2761
"2025-08-30","(not set)",2708,2645
"2025-08-31","(not set)",2795,2726
"2025-09-01","(not set)",2756,2666
"2025-09-02","(not set)",2723,2660
"2025-09-03","(not set)",2505,2443
"2025-09-04","(not set)",2374,2304
"2025-09-05","(not set)",2504,2431
"2025-09-06","(not set)",2496,2429
"2025-09-07","(not set)",2585,2511
"2025-09-08","(not set)",2599,2525
"2025-09-09","(not set)",2504,2428
"2025-09-10","(not set)",2704,2632
"2025-09-11","(not set)",2759,2682
"2025-09-12","(not set)",2857,2753
"2025-09-13","(not set)",2834,2760
"2025-09-14","(not set)",2898,2822
"2025-09-15","(not set)",2901,2802
"2025-09-16","(not set)",2786,2696
"2025-09-17","(not set)",2766,2689
"2025-09-18","(not set)",2939,2849
"2025-09-19","(not set)",2720,2635
"2025-09-20","(not set)",2835,2755
"2025-09-21","(not set)",2893,2796
"2025-09-22","(not set)",2972,2855
"2025-09-23","(not set)",2851,2729
"2025-09-24","(not set)",2745,2659
"2025-09-25","(not set)",2724,2636
"2025-09-26","(not set)",2603,2529
"2025-09-27","(not set)",2523,2463
"2025-09-28","(not set)",2454,2401
"2025-09-29","(not set)",2354,2287
"2025-09-30","(not set)",2318,2268
"2025-10-01","(not set)",2598,2533
"2025-10-02","(not set)",2633,2565
"2025-10-03","(not set)",2577,2508
"2025-10-04","(not set)",2523,2450
"2025-10-05","(not set)",2374,2332
"2025-10-06","(not set)",2452,2389
"2025-10-07","(not set)",2291,2233
"2025-10-08","(not set)",2265,2199
"2025-10-09","(not set)",2331,2264
"2025-10-10","(not set)",2392,2340
"2025-10-11","(not set)",2457,2414
"2025-10-12","(not set)",2313,2255
"2025-10-13","(not set)",2484,2426
"2025-10-14","(not set)",2464,2375
"2025-10-15","(not set)",2867,2799
"2025-10-16","(not set)",2300,2254
"2025-10-17","(not set)",2179,2121
"2025-10-18","(not set)",2211,2162
"2025-10-19","(not set)",2217,2156
"2025-10-20","(not set)",2235,2172
"2025-10-21","(not set)",2200,2144
"2025-10-22","(not set)",2164,2122
"2025-10-23","(not set)",2516,2447
"2025-10-24","(not set)",2249,2188
"2025-10-25","(not set)",2287,2230
"2025-10-26","(not set)",2375,2318
"2025-10-27","(not set)",2332,2276
"2025-10-28","(not set)",2427,2354
"2025-10-29","(not set)",2427,2343
"2025-10-30","(not set)",2229,2139
"2025-10-31","(not set)",2168,2110
"2025-11-01","(not set)",2077,2013
"2025-11-02","(not set)",2159,2116
"2025-11-03","(not set)",2098,2038
"2025-11-04","(not set)",2166,2098
"2025-11-05","(not set)",2037,1984
"2025-11-06","(not set)",2100,2049
"2025-11-07","(not set)",2130,2055
"2025-11-08","(not set)",2116,2070
"2025-11-09","(not set)",1922,1874
"2025-11-10","(not set)",1926,1870
"2025-11-11","(not set)",1982,1939
"2025-11-12","(not set)",2129,2053
"2025-11-13","(not set)",2122,2036
"2025-11-14","(not set)",2088,1999
"2025-11-15","(not set)",2041,1993
"2025-11-16","(not set)",2036,1984
"2025-11-17","(not set)",2001,1938
"2025-11-18","(not set)",2189,2121
"2025-11-19","(not set)",2091,2028
"2025-11-20","(not set)",2116,2069
"2025-11-21","(not set)",2055,1981
"2025-11-22","(not set)",2239,2189
"2025-11-23","(not set)",2161,2109
"2025-11-24","(not set)",2159,2115
"2025-11-25","(not set)",2122,2046
"2025-11-26","(not set)",2124,2064
"2025-11-27","(not set)",2086,2008
"2025-11-28","(not set)",2175,2105
"2025-11-29","(not set)",2163,2123
"2025-11-30","(not set)",2446,2357
"2025-12-01","(not set)",2601,2516
"2025-12-02","(not set)",2545,2464
"2025-12-03","(not set)",2550,2489
"2025-12-04","(not set)",2460,2395
"2025-12-05","(not set)",2236,2182
"2025-12-06","(not set)",2249,2197
"2025-12-07","(not set)",2296,2242
"2025-12-08","(not set)",2309,2250
"2025-12-09","(not set)",2335,2262
"2025-12-10","(not set)",2207,2157
"2025-12-11","(not set)",2288,2235
"2025-12-12","(not set)",2217,2139
"2025-12-13","(not set)",2251,2208
"2025-12-14","(not set)",2399,2349
"2025-12-15","(not set)",2215,2157
"2025-12-16","(not set)",2246,2188
"2025-12-17","(not set)",2163,2103
"2025-12-18","(not set)",2144,2104
"2025-12-19","(not set)",2120,2063
"2025-12-20","(not set)",2068,2031
"2025-12-21","(not set)",2061,2005
"2025-12-22","(not set)",2231,2181
"2025-12-23","(not set)",2282,2211
"2025-12-24","(not set)",2215,2175
"2025-12-25","(not set)",2541,2494
"2025-12-26","(not set)",2792,2693
"2025-12-27","(not set)",2712,2655
"2025-12-28","(not set)",2622,2554
"2025-12-29","(not set)",2732,2651
"2025-12-30","(not set)",2544,2487
"2025-12-31","(not set)",2198,2152
"2026-01-01","(not set)",2284,2216
"2026-01-02","(not set)",2512,2445
"2026-01-03","(not set)",2438,2372
"2026-01-04","(not set)",2447,2402
"2026-01-05","(not set)",2509,2457
"2026-01-06","(not set)",2553,2490
"2026-01-07","(not set)",2589,2518
"2026-01-08","(not set)",2426,2371
"2026-01-09","(not set)",2609,2537
"2026-01-10","(not set)",2370,2319
"2026-01-11","(not set)",2419,2355
"2026-01-12","(not set)",2404,2323
"2026-01-13","(not set)",2438,2393
"2026-01-14","(not set)",2538,2454
"2026-01-15","(not set)",2521,2437
"2026-01-16","(not set)",2544,2466
"2026-01-17","(not set)",2410,2329
"2026-01-18","(not set)",2405,2340
"2026-01-18","(not set)",1,1
"2026-01-19","(not set)",2440,2386
"2026-01-20","(not set)",2430,2367
"2026-01-21","(not set)",2502,2434
"2026-01-22","(not set)",2751,2661
"2026-01-23","(not set)",2575,2498
"2026-01-23","(not set)",1,1
"2026-01-24","(not set)",2580,2519
"2026-01-25","(not set)",2407,2326
"2026-01-25","(not set)",9,9
