Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-06-08","(not set)",18343,15639
"2025-06-09","(not set)",18709,15712
"2025-06-10","(not set)",18303,15489
"2025-06-11","(not set)",17291,14935
"2025-06-12","(not set)",16884,14597
"2025-06-13","(not set)",16479,14129
"2025-06-14","(not set)",16955,14540
"2025-06-15","(not set)",17975,14809
"2025-06-16","(not set)",17943,15162
"2025-06-17","(not set)",17646,14715
"2025-06-18","(not set)",17250,14561
"2025-06-19","(not set)",17323,14824
"2025-06-20","(not set)",16891,14272
"2025-06-21","(not set)",17050,14534
"2025-06-22","(not set)",17254,14667
"2025-06-23","(not set)",17804,15043
"2025-06-24","(not set)",18557,16085
"2025-06-25","(not set)",17926,15158
"2025-06-26","(not set)",17417,15007
"2025-06-27","(not set)",16826,14448
"2025-06-28","(not set)",16233,13966
"2025-06-29","(not set)",16867,14270
"2025-06-30","(not set)",17207,14669
"2025-07-01","(not set)",17066,14643
"2025-07-02","(not set)",17176,14679
"2025-07-03","(not set)",16648,13999
"2025-07-04","(not set)",16117,13537
"2025-07-05","(not set)",15650,13214
"2025-07-06","(not set)",15860,13484
"2025-07-07","(not set)",16928,14168
"2025-07-08","(not set)",18459,16001
"2025-07-09","(not set)",18147,15276
"2025-07-10","(not set)",17431,14733
"2025-07-11","(not set)",16594,14036
"2025-07-12","(not set)",16055,13741
"2025-07-13","(not set)",16714,14129
"2025-07-14","(not set)",16923,14363
"2025-07-15","(not set)",16660,13989
"2025-07-16","(not set)",16134,13750
"2025-07-17","(not set)",16100,13582
"2025-07-18","(not set)",15302,13300
"2025-07-19","(not set)",14375,12404
"2025-07-20","(not set)",14345,12365
"2025-07-21","(not set)",14394,12526
"2025-07-22","(not set)",14133,12364
"2025-07-23","(not set)",14128,12145
"2025-07-24","(not set)",14034,12130
"2025-07-25","(not set)",13672,11883
"2025-07-26","(not set)",13366,11571
"2025-07-27","(not set)",13766,11915
"2025-07-28","(not set)",15690,13293
"2025-07-29","(not set)",14511,12411
"2025-07-30","(not set)",13873,11897
"2025-07-31","(not set)",13829,11958
"2025-08-01","(not set)",13636,11893
"2025-08-02","(not set)",13580,11515
"2025-08-03","(not set)",13655,11567
"2025-08-04","(not set)",14306,12291
"2025-08-05","(not set)",14399,12262
"2025-08-06","(not set)",14407,12158
"2025-08-07","(not set)",13836,12050
"2025-08-08","(not set)",13768,11769
"2025-08-09","(not set)",14237,12351
"2025-08-10","(not set)",14090,12249
"2025-08-11","(not set)",15933,13509
"2025-08-12","(not set)",17995,15297
"2025-08-13","(not set)",19179,16297
"2025-08-14","(not set)",19727,16773
"2025-08-15","(not set)",18091,15154
"2025-08-16","(not set)",16330,13870
"2025-08-17","(not set)",16200,13638
"2025-08-18","(not set)",17766,14951
"2025-08-19","(not set)",16929,14082
"2025-08-20","(not set)",17939,15188
"2025-08-21","(not set)",16867,14271
"2025-08-22","(not set)",16649,13958
"2025-08-23","(not set)",17051,14269
"2025-08-24","(not set)",16206,13551
"2025-08-25","(not set)",16255,13699
"2025-08-26","(not set)",17273,14636
"2025-08-27","(not set)",17195,14579
"2025-08-28","(not set)",17719,14979
"2025-08-29","(not set)",16599,13929
"2025-08-30","(not set)",16089,13637
"2025-08-31","(not set)",15774,13274
"2025-09-01","(not set)",16283,13715
"2025-09-02","(not set)",16589,14112
"2025-09-03","(not set)",16258,13745
"2025-09-04","(not set)",16180,13785
"2025-09-05","(not set)",15170,12883
"2025-09-06","(not set)",15797,13358
"2025-09-07","(not set)",15898,13528
"2025-09-08","(not set)",15913,13349
"2025-09-09","(not set)",15693,13438
"2025-09-10","(not set)",15272,13041
"2025-09-11","(not set)",15635,13063
"2025-09-12","(not set)",14922,12530
"2025-09-13","(not set)",14961,12748
"2025-09-14","(not set)",15278,12831
"2025-09-15","(not set)",15592,13179
"2025-09-16","(not set)",15558,13184
"2025-09-17","(not set)",15497,13305
"2025-09-18","(not set)",15629,13593
"2025-09-19","(not set)",15145,12781
"2025-09-20","(not set)",15143,13079
"2025-09-21","(not set)",15079,12842
"2025-09-22","(not set)",15946,13609
"2025-09-23","(not set)",15543,13122
"2025-09-24","(not set)",15242,12882
"2025-09-25","(not set)",14590,12326
"2025-09-26","(not set)",13981,11909
"2025-09-27","(not set)",13855,11862
"2025-09-28","(not set)",14205,12086
"2025-09-29","(not set)",14704,12427
"2025-09-30","(not set)",14512,12281
"2025-10-01","(not set)",14716,12466
"2025-10-02","(not set)",15105,12815
"2025-10-03","(not set)",15338,13090
"2025-10-04","(not set)",14390,12579
"2025-10-05","(not set)",14516,12446
"2025-10-06","(not set)",14727,12728
"2025-10-07","(not set)",14645,12607
"2025-10-08","(not set)",14277,12280
"2025-10-09","(not set)",14184,12208
"2025-10-10","(not set)",13623,11802
"2025-10-11","(not set)",13628,11873
"2025-10-12","(not set)",13957,11856
"2025-10-13","(not set)",14631,12422
"2025-10-14","(not set)",14537,12308
"2025-10-15","(not set)",14769,12465
"2025-10-16","(not set)",13929,11895
"2025-10-17","(not set)",13785,11731
"2025-10-18","(not set)",13462,11523
"2025-10-19","(not set)",13533,11555
"2025-10-20","(not set)",13979,11882
"2025-10-21","(not set)",13548,11613
"2025-10-22","(not set)",13168,11207
"2025-10-23","(not set)",13355,11337
"2025-10-24","(not set)",13138,11271
"2025-10-25","(not set)",13182,11197
"2025-10-26","(not set)",13440,11544
"2025-10-27","(not set)",14193,11823
"2025-10-28","(not set)",13677,11816
"2025-10-29","(not set)",13273,11333
"2025-10-30","(not set)",13170,11325
"2025-10-31","(not set)",12939,10955
"2025-11-01","(not set)",12756,10883
"2025-11-02","(not set)",13419,11493
"2025-11-03","(not set)",14360,12266
"2025-11-04","(not set)",14188,12136
"2025-11-05","(not set)",14330,12356
"2025-11-06","(not set)",14032,11874
"2025-11-07","(not set)",13920,11994
"2025-11-08","(not set)",13715,11896
"2025-11-09","(not set)",13722,11814
"2025-11-10","(not set)",14406,12525
"2025-11-11","(not set)",14436,12473
"2025-11-12","(not set)",14041,12129
"2025-11-13","(not set)",13294,11507
"2025-11-14","(not set)",13033,11162
"2025-11-15","(not set)",12656,10876
"2025-11-16","(not set)",12899,11022
"2025-11-17","(not set)",13571,11495
"2025-11-18","(not set)",13393,11407
"2025-11-19","(not set)",12950,10977
"2025-11-20","(not set)",12219,10501
"2025-11-21","(not set)",12429,10729
"2025-11-22","(not set)",12068,10341
"2025-11-23","(not set)",12478,10736
"2025-11-24","(not set)",12736,10829
"2025-11-25","(not set)",13004,11049
"2025-11-26","(not set)",12902,10731
"2025-11-27","(not set)",12367,10492
"2025-11-28","(not set)",12345,10480
"2025-11-29","(not set)",11951,10120
"2025-11-30","(not set)",12253,10579
"2025-12-01","(not set)",13005,11067
"2025-12-02","(not set)",12841,10948
"2025-12-03","(not set)",12566,10733
"2025-12-04","(not set)",12308,10633
"2025-12-05","(not set)",12159,10541
"2025-12-06","(not set)",11869,10131
"2025-12-07","(not set)",12073,10301
"2025-12-08","(not set)",12621,10667
"2025-12-09","(not set)",12710,10991
"2025-12-10","(not set)",12537,10899
"2025-12-11","(not set)",12517,10711
"2025-12-12","(not set)",12529,10667
"2025-12-13","(not set)",12497,10885
"2025-12-14","(not set)",12604,10785
"2025-12-15","(not set)",13198,11255
"2025-12-16","(not set)",12866,11221
"2025-12-17","(not set)",12786,10872
"2025-12-18","(not set)",12365,10631
"2025-12-19","(not set)",12493,10792
"2025-12-20","(not set)",11806,10107
"2025-12-21","(not set)",11746,9989
"2025-12-22","(not set)",11983,10348
"2025-12-23","(not set)",11643,9741
"2025-12-24","(not set)",10468,8919
"2025-12-25","(not set)",10253,8830
"2025-12-26","(not set)",11955,10348
"2025-12-27","(not set)",12064,10369
"2025-12-28","(not set)",12032,10367
"2025-12-29","(not set)",12659,10683
"2025-12-30","(not set)",12475,10709
"2025-12-31","(not set)",11857,10035
"2026-01-01","(not set)",11511,9799
"2026-01-02","(not set)",12398,10616
"2026-01-03","(not set)",12321,10575
"2026-01-04","(not set)",12222,10511
"2026-01-05","(not set)",12630,10633
"2026-01-06","(not set)",12199,10496
"2026-01-07","(not set)",12213,10520
"2026-01-08","(not set)",12457,10528
"2026-01-09","(not set)",13685,11586
"2026-01-10","(not set)",12453,10665
"2026-01-11","(not set)",12310,10553
"2026-01-12","(not set)",13032,11020
"2026-01-13","(not set)",12565,10783
"2026-01-14","(not set)",12411,10721
"2026-01-15","(not set)",12430,10638
"2026-01-16","(not set)",12135,10311
"2026-01-17","(not set)",11861,10054
"2026-01-18","(not set)",11734,10070
"2026-01-18","(not set)",7,5
"2026-01-19","(not set)",12487,10572
"2026-01-20","(not set)",12624,10733
"2026-01-21","(not set)",12515,10646
"2026-01-22","(not set)",12166,10460
"2026-01-23","(not set)",12308,10501
"2026-01-23","(not set)",20,8
"2026-01-24","(not set)",11829,10217
"2026-01-24","(not set)",17,15
"2026-01-25","(not set)",11564,9940
"2026-01-25","(not set)",54,42
