Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2024-10-01","com.psafe.msuite.pro_lto_12mo_39.90",10953,10804
"2024-10-01","(not set)",6143,4984
"2024-10-01","com.psafe.msuite.adsfree_lto_12mo",5760,5737
"2024-10-01","com.psafe.msuite.ultra_12mo_59.90",3211,2871
"2024-10-01","com.psafe.msuite.ads_free_12mo_13.90",2839,2675
"2024-10-01","com.psafe.msuite.pro_3day_trial_12mo49.9",174,155
"2024-10-01","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",118,118
"2024-10-01","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",32,22
"2024-10-01","0.0",15,13
"2024-10-01","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",11,9
"2024-10-01","com.psafe.msuite.ultra_12mo",10,10
"2024-10-01","com.psafe.msuite.pro_12mo_49.90",8,8
"2024-10-01","com.psafe.msuite.ads_free_12mo",6,6
"2024-10-01","com.psafe.msuite.ultra_12mo_99.99",3,2
"2024-10-01","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-10-01","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-01","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2024-10-02","com.psafe.msuite.pro_lto_12mo_39.90",10322,10333
"2024-10-02","(not set)",5911,4838
"2024-10-02","com.psafe.msuite.adsfree_lto_12mo",5619,5594
"2024-10-02","com.psafe.msuite.ultra_12mo_59.90",3124,2806
"2024-10-02","com.psafe.msuite.ads_free_12mo_13.90",2965,2791
"2024-10-02","com.psafe.msuite.pro_3day_trial_12mo49.9",185,166
"2024-10-02","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",108,108
"2024-10-02","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",24,13
"2024-10-02","com.psafe.msuite.ultra_12mo",14,13
"2024-10-02","0.0",13,11
"2024-10-02","com.psafe.msuite.pro_12mo_49.90",13,10
"2024-10-02","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",10,10
"2024-10-02","com.psafe.msuite.ads_free_12mo",9,9
"2024-10-02","com.psafe.msuite.pro_lto_12mo",3,2
"2024-10-02","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-02","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-03","com.psafe.msuite.pro_lto_12mo_39.90",9424,9359
"2024-10-03","(not set)",5955,4737
"2024-10-03","com.psafe.msuite.adsfree_lto_12mo",5221,5195
"2024-10-03","com.psafe.msuite.ultra_12mo_59.90",3150,2795
"2024-10-03","com.psafe.msuite.ads_free_12mo_13.90",2873,2690
"2024-10-03","com.psafe.msuite.pro_3day_trial_12mo49.9",184,162
"2024-10-03","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",90,90
"2024-10-03","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",22,15
"2024-10-03","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,12
"2024-10-03","0.0",13,8
"2024-10-03","com.psafe.msuite.pro_12mo_49.90",8,8
"2024-10-03","com.psafe.msuite.ultra_12mo",8,8
"2024-10-03","com.psafe.msuite.ads_free_12mo",7,7
"2024-10-03","com.psafe.msuite.pro_lto_12mo",3,2
"2024-10-03","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2024-10-04","com.psafe.msuite.pro_lto_12mo_39.90",9790,9732
"2024-10-04","(not set)",5864,4767
"2024-10-04","com.psafe.msuite.adsfree_lto_12mo",5564,5527
"2024-10-04","com.psafe.msuite.ultra_12mo_59.90",3244,2851
"2024-10-04","com.psafe.msuite.ads_free_12mo_13.90",2911,2723
"2024-10-04","com.psafe.msuite.pro_3day_trial_12mo49.9",151,133
"2024-10-04","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",112,111
"2024-10-04","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",28,16
"2024-10-04","com.psafe.msuite.ultra_12mo",13,12
"2024-10-04","com.psafe.msuite.pro_12mo_49.90",10,10
"2024-10-04","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",10,6
"2024-10-04","com.psafe.msuite.ads_free_12mo",9,9
"2024-10-04","0.0",7,7
"2024-10-04","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",2,2
"2024-10-04","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-04","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2024-10-04","com.psafe.msuite.ultra_12mo_99.99",1,1
"2024-10-05","com.psafe.msuite.pro_lto_12mo_39.90",9459,9245
"2024-10-05","(not set)",5483,4422
"2024-10-05","com.psafe.msuite.adsfree_lto_12mo",5416,5390
"2024-10-05","com.psafe.msuite.ultra_12mo_59.90",3224,2828
"2024-10-05","com.psafe.msuite.ads_free_12mo_13.90",2842,2679
"2024-10-05","com.psafe.msuite.pro_3day_trial_12mo49.9",144,115
"2024-10-05","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",101,100
"2024-10-05","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",19,13
"2024-10-05","com.psafe.msuite.ultra_12mo",18,18
"2024-10-05","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",13,12
"2024-10-05","0.0",12,10
"2024-10-05","com.psafe.msuite.pro_12mo_49.90",11,10
"2024-10-05","com.psafe.msuite.ads_free_12mo",5,5
"2024-10-05","com.psafe.msuite.ultra_trial_12mo_2.99",4,2
"2024-10-05","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2024-10-05","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-06","com.psafe.msuite.pro_lto_12mo_39.90",9000,8983
"2024-10-06","com.psafe.msuite.adsfree_lto_12mo",5265,5240
"2024-10-06","(not set)",5252,4229
"2024-10-06","com.psafe.msuite.ultra_12mo_59.90",4095,2708
"2024-10-06","com.psafe.msuite.ads_free_12mo_13.90",2776,2596
"2024-10-06","com.psafe.msuite.pro_3day_trial_12mo49.9",155,111
"2024-10-06","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",84,84
"2024-10-06","0.0",18,11
"2024-10-06","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",18,17
"2024-10-06","com.psafe.msuite.ultra_12mo",17,11
"2024-10-06","com.psafe.msuite.pro_12mo_49.90",13,13
"2024-10-06","com.psafe.msuite.ads_free_12mo",9,9
"2024-10-06","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",8,7
"2024-10-06","com.psafe.msuite.ultra_trial_12mo_2.99",4,3
"2024-10-06","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-06","com.psafe.msuite.ultra_1mo_16.90",2,1
"2024-10-06","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-06","com.psafe.msuite.ultra_12mo_99.99",1,1
"2024-10-07","com.psafe.msuite.pro_lto_12mo_39.90",8926,8847
"2024-10-07","(not set)",5840,4689
"2024-10-07","com.psafe.msuite.adsfree_lto_12mo",5566,5544
"2024-10-07","com.psafe.msuite.ultra_12mo_59.90",3098,2782
"2024-10-07","com.psafe.msuite.ads_free_12mo_13.90",3086,2896
"2024-10-07","com.psafe.msuite.pro_3day_trial_12mo49.9",122,115
"2024-10-07","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",95,95
"2024-10-07","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",17,13
"2024-10-07","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",14,8
"2024-10-07","0.0",12,9
"2024-10-07","com.psafe.msuite.ultra_12mo",12,11
"2024-10-07","com.psafe.msuite.ads_free_12mo",5,5
"2024-10-07","com.psafe.msuite.pro_12mo_49.90",5,5
"2024-10-07","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-07","com.psafe.msuite.ultra_trial_12mo_2.99",2,2
"2024-10-07","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-07","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-08","com.psafe.msuite.pro_lto_12mo_39.90",8507,8526
"2024-10-08","(not set)",5842,4801
"2024-10-08","com.psafe.msuite.adsfree_lto_12mo",5412,5398
"2024-10-08","com.psafe.msuite.ultra_12mo_59.90",3307,2894
"2024-10-08","com.psafe.msuite.ads_free_12mo_13.90",3152,2966
"2024-10-08","com.psafe.msuite.pro_3day_trial_12mo49.9",126,119
"2024-10-08","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",87,87
"2024-10-08","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",34,14
"2024-10-08","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",19,19
"2024-10-08","0.0",13,12
"2024-10-08","com.psafe.msuite.ultra_12mo",11,11
"2024-10-08","com.psafe.msuite.ads_free_12mo",9,9
"2024-10-08","com.psafe.msuite.pro_12mo_49.90",9,9
"2024-10-08","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",3,1
"2024-10-08","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-08","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-08","com.psafe.msuite.pro_lto_12mo_5.99_brl5.99_lifetime_promo_2022",1,1
"2024-10-09","com.psafe.msuite.pro_lto_12mo_39.90",8173,8124
"2024-10-09","(not set)",5905,4796
"2024-10-09","com.psafe.msuite.adsfree_lto_12mo",5240,5215
"2024-10-09","com.psafe.msuite.ultra_12mo_59.90",3210,2851
"2024-10-09","com.psafe.msuite.ads_free_12mo_13.90",3133,2907
"2024-10-09","com.psafe.msuite.pro_3day_trial_12mo49.9",156,140
"2024-10-09","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",83,83
"2024-10-09","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",29,11
"2024-10-09","com.psafe.msuite.ultra_12mo",19,19
"2024-10-09","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",14,12
"2024-10-09","com.psafe.msuite.pro_12mo_49.90",12,10
"2024-10-09","0.0",7,7
"2024-10-09","com.psafe.msuite.ads_free_12mo",4,4
"2024-10-09","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-09","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-09","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-10","com.psafe.msuite.pro_lto_12mo_39.90",7645,7598
"2024-10-10","(not set)",5820,4721
"2024-10-10","com.psafe.msuite.adsfree_lto_12mo",5183,5151
"2024-10-10","com.psafe.msuite.ultra_12mo_59.90",3312,2887
"2024-10-10","com.psafe.msuite.ads_free_12mo_13.90",3148,2925
"2024-10-10","com.psafe.msuite.pro_3day_trial_12mo49.9",120,107
"2024-10-10","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",73,73
"2024-10-10","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",34,11
"2024-10-10","com.psafe.msuite.ultra_12mo",16,12
"2024-10-10","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,13
"2024-10-10","com.psafe.msuite.ads_free_12mo",13,13
"2024-10-10","0.0",10,8
"2024-10-10","com.psafe.msuite.pro_12mo_49.90",5,2
"2024-10-10","com.psafe.msuite.pro_lto_12mo",3,3
"2024-10-10","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-10","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-11","com.psafe.msuite.pro_lto_12mo_39.90",7214,7165
"2024-10-11","(not set)",5443,4484
"2024-10-11","com.psafe.msuite.adsfree_lto_12mo",5026,4998
"2024-10-11","com.psafe.msuite.ultra_12mo_59.90",3225,2831
"2024-10-11","com.psafe.msuite.ads_free_12mo_13.90",3054,2862
"2024-10-11","com.psafe.msuite.pro_3day_trial_12mo49.9",126,109
"2024-10-11","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",94,91
"2024-10-11","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",33,10
"2024-10-11","0.0",18,13
"2024-10-11","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",15,11
"2024-10-11","com.psafe.msuite.ultra_12mo",11,10
"2024-10-11","com.psafe.msuite.ads_free_12mo",10,10
"2024-10-11","com.psafe.msuite.pro_12mo_49.90",5,5
"2024-10-11","com.psafe.msuite.ultra_trial_12mo_2.99",3,2
"2024-10-11","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,2
"2024-10-11","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-11","com.psafe.msuite.ultra_12mo_99.99",2,2
"2024-10-11","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-12","com.psafe.msuite.pro_lto_12mo_39.90",6689,6706
"2024-10-12","(not set)",5077,4194
"2024-10-12","com.psafe.msuite.adsfree_lto_12mo",4705,4676
"2024-10-12","com.psafe.msuite.ultra_12mo_59.90",3169,2811
"2024-10-12","com.psafe.msuite.ads_free_12mo_13.90",2914,2749
"2024-10-12","com.psafe.msuite.pro_3day_trial_12mo49.9",132,123
"2024-10-12","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",90,89
"2024-10-12","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",20,11
"2024-10-12","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",18,13
"2024-10-12","com.psafe.msuite.ultra_12mo",15,15
"2024-10-12","0.0",13,12
"2024-10-12","com.psafe.msuite.ads_free_12mo",8,8
"2024-10-12","com.psafe.msuite.pro_12mo_49.90",8,8
"2024-10-12","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-12","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",1,1
"2024-10-12","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",1,1
"2024-10-12","com.psafe.msuite.pro_1mo,com.psafe.msuite.pro_trial_12mo",1,1
"2024-10-12","com.psafe.msuite.pro_lto_12mo_5.99_brl5.99_lifetime_promo_2022",1,1
"2024-10-12","com.psafe.msuite.pro_trial_12mo",1,1
"2024-10-12","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2024-10-13","com.psafe.msuite.pro_lto_12mo_39.90",6647,6572
"2024-10-13","(not set)",5405,4396
"2024-10-13","com.psafe.msuite.adsfree_lto_12mo",4862,4831
"2024-10-13","com.psafe.msuite.ultra_12mo_59.90",3184,2804
"2024-10-13","com.psafe.msuite.ads_free_12mo_13.90",2906,2700
"2024-10-13","com.psafe.msuite.pro_3day_trial_12mo49.9",172,122
"2024-10-13","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",78,76
"2024-10-13","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",30,14
"2024-10-13","0.0",18,17
"2024-10-13","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,11
"2024-10-13","com.psafe.msuite.ads_free_12mo",6,6
"2024-10-13","com.psafe.msuite.pro_12mo_49.90",6,6
"2024-10-13","com.psafe.msuite.ultra_12mo",6,6
"2024-10-13","com.psafe.msuite.pro_lto_12mo",4,4
"2024-10-13","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-13","com.psafe.msuite.pro_3day_trial_12mo",1,1
"2024-10-13","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2024-10-14","com.psafe.msuite.pro_lto_12mo_39.90",6900,6793
"2024-10-14","(not set)",5601,4595
"2024-10-14","com.psafe.msuite.adsfree_lto_12mo",5095,5069
"2024-10-14","com.psafe.msuite.ultra_12mo_59.90",3303,2881
"2024-10-14","com.psafe.msuite.ads_free_12mo_13.90",3195,2964
"2024-10-14","com.psafe.msuite.pro_3day_trial_12mo49.9",114,104
"2024-10-14","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",84,82
"2024-10-14","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",22,9
"2024-10-14","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",17,15
"2024-10-14","com.psafe.msuite.ads_free_12mo",13,13
"2024-10-14","0.0",12,8
"2024-10-14","com.psafe.msuite.ultra_12mo",12,12
"2024-10-14","com.psafe.msuite.pro_12mo_49.90",10,10
"2024-10-14","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-15","com.psafe.msuite.pro_lto_12mo_39.90",6503,6499
"2024-10-15","(not set)",5318,4338
"2024-10-15","com.psafe.msuite.adsfree_lto_12mo",4950,4924
"2024-10-15","com.psafe.msuite.ultra_12mo_59.90",3295,2879
"2024-10-15","com.psafe.msuite.ads_free_12mo_13.90",3120,2884
"2024-10-15","com.psafe.msuite.pro_3day_trial_12mo49.9",135,121
"2024-10-15","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",81,80
"2024-10-15","com.psafe.msuite.ultra_12mo",19,14
"2024-10-15","0.0",15,12
"2024-10-15","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",14,10
"2024-10-15","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",13,12
"2024-10-15","com.psafe.msuite.ads_free_12mo",10,10
"2024-10-15","com.psafe.msuite.pro_12mo_49.90",10,10
"2024-10-15","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",3,1
"2024-10-15","com.psafe.msuite.ultra_trial_12mo_2.99",3,3
"2024-10-15","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.ultra_1mo_16.90",2,2
"2024-10-15","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-15","com.psafe.msuite.pro_trial_12mo",1,1
"2024-10-16","com.psafe.msuite.pro_lto_12mo_39.90",6232,6251
"2024-10-16","(not set)",5490,4473
"2024-10-16","com.psafe.msuite.adsfree_lto_12mo",4899,4880
"2024-10-16","com.psafe.msuite.ultra_12mo_59.90",3303,2876
"2024-10-16","com.psafe.msuite.ads_free_12mo_13.90",3027,2818
"2024-10-16","com.psafe.msuite.pro_3day_trial_12mo49.9",129,96
"2024-10-16","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",77,77
"2024-10-16","com.psafe.msuite.ultra_12mo",16,14
"2024-10-16","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",14,10
"2024-10-16","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",14,11
"2024-10-16","0.0",13,13
"2024-10-16","com.psafe.msuite.ads_free_12mo",10,10
"2024-10-16","com.psafe.msuite.pro_12mo_49.90",4,4
"2024-10-16","com.psafe.msuite.ultra_trial_12mo_2.99",3,3
"2024-10-16","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",2,1
"2024-10-16","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-16","com.psafe.msuite.ultra_12mo_99.99",2,2
"2024-10-16","com.psafe.msuite.pro_lto_12mo_5.99_brl5.99_lifetime_promo_2022",1,1
"2024-10-17","(not set)",6149,5228
"2024-10-17","com.psafe.msuite.pro_lto_12mo_39.90",5821,5780
"2024-10-17","com.psafe.msuite.adsfree_lto_12mo",4695,4676
"2024-10-17","com.psafe.msuite.ultra_12mo_59.90",3290,2844
"2024-10-17","com.psafe.msuite.ads_free_12mo_13.90",2904,2716
"2024-10-17","com.psafe.msuite.pro_3day_trial_12mo49.9",124,102
"2024-10-17","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",72,72
"2024-10-17","0.0",19,16
"2024-10-17","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,10
"2024-10-17","com.psafe.msuite.ads_free_12mo",15,15
"2024-10-17","com.psafe.msuite.ultra_12mo",15,14
"2024-10-17","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",12,7
"2024-10-17","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",7,4
"2024-10-17","com.psafe.msuite.pro_12mo_49.90",3,3
"2024-10-17","com.psafe.msuite.pro_lto_12mo",1,1
"2024-10-18","(not set)",6496,5648
"2024-10-18","com.psafe.msuite.pro_lto_12mo_39.90",5939,5526
"2024-10-18","com.psafe.msuite.adsfree_lto_12mo",4522,4498
"2024-10-18","com.psafe.msuite.ultra_12mo_59.90",3152,2787
"2024-10-18","com.psafe.msuite.ads_free_12mo_13.90",2848,2658
"2024-10-18","com.psafe.msuite.pro_3day_trial_12mo49.9",113,100
"2024-10-18","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",71,71
"2024-10-18","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",21,11
"2024-10-18","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,12
"2024-10-18","com.psafe.msuite.ads_free_12mo",11,11
"2024-10-18","com.psafe.msuite.ultra_12mo",11,11
"2024-10-18","0.0",8,8
"2024-10-18","com.psafe.msuite.pro_12mo_49.90",8,7
"2024-10-18","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-18","com.psafe.msuite.ultra_trial_12mo_2.99",1,1
"2024-10-19","(not set)",6729,5780
"2024-10-19","com.psafe.msuite.pro_lto_12mo_39.90",5736,5292
"2024-10-19","com.psafe.msuite.adsfree_lto_12mo",4427,4410
"2024-10-19","com.psafe.msuite.ultra_12mo_59.90",3220,2805
"2024-10-19","com.psafe.msuite.ads_free_12mo_13.90",2780,2613
"2024-10-19","com.psafe.msuite.pro_3day_trial_12mo49.9",120,113
"2024-10-19","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",61,61
"2024-10-19","com.psafe.msuite.ultra_12mo",20,19
"2024-10-19","com.psafe.msuite.ads_free_12mo_13.90,com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9,com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",17,1
"2024-10-19","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",16,15
"2024-10-19","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",13,11
"2024-10-19","com.psafe.msuite.ads_free_12mo",9,9
"2024-10-19","com.psafe.msuite.pro_12mo_49.90",5,5
"2024-10-19","0.0",3,3
"2024-10-19","com.psafe.msuite.pro_lto_12mo",2,2
"2024-10-20","(not set)",6852,5896
"2024-10-20","com.psafe.msuite.pro_lto_12mo_39.90",5499,5459
"2024-10-20","com.psafe.msuite.adsfree_lto_12mo",4545,4527
"2024-10-20","com.psafe.msuite.ultra_12mo_59.90",3364,2898
"2024-10-20","com.psafe.msuite.ads_free_12mo_13.90",2941,2747
"2024-10-20","com.psafe.msuite.pro_3day_trial_12mo49.9",118,110
"2024-10-20","com.psafe.msuite.pro_1mo_3.90,com.psafe.msuite.pro_3day_trial_12mo49.9",75,75
"2024-10-20","com.psafe.msuite.ultra_1mo_16.90,com.psafe.msuite.ultra_12mo_59.90",18,13
"2024-10-20","com.psafe.msuite.pro_12mo_49.90,com.psafe.msuite.ultra_12mo_59.90",16,9
"2024-10-20","0.0",15,11
"2024-10-20","com.psafe.msuite.ultra_12mo",15,15
"2024-10-20","com.psafe.msuite.ads_free_12mo",5,5
"2024-10-20","com.psafe.msuite.pro_12mo_49.90",5,5
