Data,NomeDoEvento,ContagemDeEventos,TotalDeUsuarios,EventosPorUsuario,ReceitaCombinada
"2025-10-01","event_33000",26444,16618,1.5929160893922052,0
"2025-10-01","event_10363",25556,7928,3.59943661971831,0
"2025-10-01","event_31006",25441,5973,4.2664766057353685,0
"2025-10-01","event_10950",21937,11902,1.9353330392589325,0
"2025-10-01","event_19005",21189,10625,1.9942588235294119,0
"2025-10-01","event_10200",21081,14972,1.4099117174959872,0
"2025-10-01","event_21003",21000,13056,1.6084558823529411,0
"2025-10-01","event_32004",20409,3454,6.318575851393189,0
"2025-10-01","event_4802",19824,9837,2.0152485513876184,0
"2025-10-01","event_10250",18929,18769,1.0088471992751693,0
"2025-10-01","event_17000",17733,3802,4.665351223362273,0
"2025-10-01","event_2100",17254,13341,1.2934032983508246,0
"2025-10-01","event_33002",17005,16807,1.3731427648578811,0
"2025-10-01","ad_click",16576,8474,1.9674777448071217,0
"2025-10-01","event_30001",16415,15067,1.106057543292231,0
"2025-10-01","event_14000",15233,11168,1.364230700340319,0
"2025-10-01","event_6801",14716,12466,1.1972014318255777,0
"2025-10-01","event_6605",14232,9925,1.4345328091926217,0
"2025-10-01","event_14005",13589,9580,1.4184759916492693,0
"2025-10-01","event_2300",13515,10954,1.23379587365346,0
"2025-10-01","event_10252",12530,12398,1.010646878528795,0
"2025-10-01","event_10205",12465,9555,1.304552590266876,0
"2025-10-01","event_10207",11974,9516,1.2583018074821353,0
"2025-10-01","event_10701",11957,5754,2.0780326729231837,0
"2025-10-01","out__appbox__publisher__request",10594,611,19.15732368896926,0
"2025-10-01","RESET_USER_ID",10409,147,71.29452054794521,0
"2025-10-01","out__appbox__publisher__load_fa",9942,598,18.377079482439925,0
"2025-10-01","event_1752",9932,8030,1.2368617683686176,0
"2025-10-01","event_1750",9794,8048,1.216948310139165,0
"2025-10-01","event_1650",8601,7435,1.1569814366424536,0
"2025-10-01","event_10703",8383,1908,4.393605870020965,0
"2025-10-01","event_17019",7387,3018,2.450082918739635,0
"2025-10-01","event_28005",7319,1087,7.333667334669339,0
"2025-10-01","event_39200",6815,3161,2.1559633027522938,0
"2025-10-01","event_31009",6772,4121,1.6448870536798639,0
"2025-10-01","event_39250",6696,1713,3.911214953271028,0
"2025-10-01","event_12000",6407,6390,1.002660406885759,0
"2025-10-01","home_notification_permission_on_open",5913,4355,1.3577497129735936,0
"2025-10-01","event_17009",5907,2673,2.2098765432098766,0
"2025-10-01","event_10101",5864,4790,1.2242171189979123,0
"2025-10-01","event_39151",5859,3162,1.853527364757988,0
"2025-10-01","event_29000",5628,4886,1.1535150645624104,0
"2025-10-01","appsflyer_onConversionDataFail",5602,1110,8.202049780380673,0
"2025-10-01","event_31000",5602,3352,1.6712410501193318,0
"2025-10-01","event_18102",5325,675,7.888888888888889,0
"2025-10-01","event_1700",5285,3992,1.3262233375156838,0
"2025-10-01","event_20000",4780,3981,1.203423967774421,0
"2025-10-01","event_5502",4607,3554,1.3036219581211093,0
"2025-10-01","event_4806",4553,3363,1.3538507285162058,0
"2025-10-01","app_exception",4212,933,8.560975609756097,0
"2025-10-01","event_5500",4083,2988,1.3854767560230743,0
"2025-10-01","event_33001",4011,3401,1.179359012055278,0
"2025-10-01","event_29001",3940,1863,2.114868491680086,0
"2025-10-01","event_10702",3711,2717,1.3663475699558174,0
"2025-10-01","event_1651",3686,3490,1.056160458452722,0
"2025-10-01","event_10210",3680,1352,2.7239082161361954,0
"2025-10-01","event_37000",3657,3248,1.1262704034493378,0
"2025-10-01","event_17001",3574,773,4.623544631306598,0
"2025-10-01","event_1652",3520,3448,1.0208816705336428,0
"2025-10-01","state_premium",3468,2062,3.1498637602179835,0
"2025-10-01","state_system_admin_antitheft_permission",3304,451,10.762214983713354,0
"2025-10-01","event_19001",3274,2211,1.4807779285391225,0
"2025-10-01","event_10506",3211,3021,1.0714047380714047,0
"2025-10-01","out__charge_monitor__notificati",3036,39,77.84615384615384,0
"2025-10-01","event_10251",2860,2853,1.0024535576586049,0
"2025-10-01","event_2600",2789,2275,1.2259340659340658,0
"2025-10-01","out__charge_monitor__impression",2783,253,11.132,0
"2025-10-01","event_30000",2716,1924,1.4116424116424116,0
"2025-10-01","event_25000",2608,1451,1.797381116471399,0
"2025-10-01","event_8000",2598,2533,1.040448538245895,0
"2025-10-01","event_5506",2576,2008,1.2925238334169593,0
"2025-10-01","out__dialog__charge_booster_impression",2516,404,6.781671159029649,0
"2025-10-01","state_WHATSAPP_CLONING",2486,201,40.096774193548384,0
"2025-10-01","app_remove",2445,2309,1.6850447966919366,0
"2025-10-01","event_21008",2376,1596,1.4887218045112782,0
"2025-10-01","event_8001",2177,2132,1.021586109807602,0
"2025-10-01","event_10000",2088,1830,1.145364783324191,0
"2025-10-01","state_in__nps__impression",2081,2071,1.0048285852245291,0
"2025-10-01","event_17005",1993,256,7.78515625,0
"2025-10-01","event_31005",1979,778,2.543701799485861,0
"2025-10-01","event_39201",1971,816,2.4154411764705883,0
"2025-10-01","out__permissions__phone",1952,119,84.8695652173913,0
"2025-10-01","event_26003",1928,1368,1.409356725146199,0
"2025-10-01","event_26004",1849,1331,1.3891810668670173,0
"2025-10-01","event_17007",1841,790,2.330379746835443,0
"2025-10-01","event_18101",1812,1025,1.7678048780487805,0
"2025-10-01","event_11002",1742,875,1.9931350114416475,0
"2025-10-01","event_39153",1619,956,1.6935146443514644,0
"2025-10-01","event_31002",1557,976,1.5952868852459017,0
"2025-10-01","state_wifi_theft",1546,944,2.826325411334552,0
"2025-10-01","event_1701",1510,1280,1.1796875,0
"2025-10-01","event_4801",1495,1026,1.4571150097465886,0
"2025-10-01","event_1702",1386,1237,1.1204527081649152,0
"2025-10-01","consent_granted",1326,1257,1.0684931506849316,0
"2025-10-01","event_20001",1317,825,1.5963636363636364,0
"2025-10-01","event_39154",1306,736,1.7744565217391304,0
"2025-10-01","event_25001",1241,909,1.3652365236523651,0
"2025-10-01","event_10850",1183,921,1.284473398479913,0
"2025-10-01","event_4206",1155,899,1.2847608453837598,0
"2025-10-01","event_5504",1148,994,1.1798561151079137,0
"2025-10-01","event_39000",1129,848,1.3376777251184835,0
