Data,Pais,SKU,ContagemDeEventos,TotalDeUsuarios
"2024-10-02","Mexico","(not set)",45,36
"2024-10-02","Indonesia","(not set)",23,16
"2024-10-02","India","(not set)",18,9
"2024-10-02","Bangladesh","(not set)",14,11
"2024-10-02","Cuba","(not set)",12,7
"2024-10-02","United Kingdom","(not set)",12,7
"2024-10-02","Germany","(not set)",10,6
"2024-10-02","Nigeria","(not set)",9,6
"2024-10-02","Philippines","(not set)",8,5
"2024-10-02","Colombia","(not set)",7,6
"2024-10-02","Pakistan","(not set)",6,4
"2024-10-02","Puerto Rico","(not set)",6,5
"2024-10-02","Saudi Arabia","(not set)",6,5
"2024-10-02","Hong Kong","(not set)",5,2
"2024-10-02","Italy","(not set)",5,4
"2024-10-02","Qatar","(not set)",5,3
"2024-10-02","Hungary","(not set)",4,4
"2024-10-02","Japan","(not set)",4,1
"2024-10-02","Netherlands","(not set)",4,4
"2024-10-02","Sudan","(not set)",4,1
"2024-10-02","Canada","(not set)",3,3
"2024-10-02","Congo - Kinshasa","(not set)",3,2
"2024-10-02","Greece","(not set)",3,1
"2024-10-02","Ireland","(not set)",3,3
"2024-10-02","Paraguay","(not set)",3,2
"2024-10-02","Portugal","(not set)",3,2
"2024-10-02","Singapore","(not set)",3,1
"2024-10-02","Spain","(not set)",3,3
"2024-10-02","United Arab Emirates","(not set)",3,2
"2024-10-02","Afghanistan","(not set)",2,2
"2024-10-02","Chile","(not set)",2,1
"2024-10-02","China","(not set)",2,1
"2024-10-02","Egypt","(not set)",2,2
"2024-10-02","Ethiopia","(not set)",2,2
"2024-10-02","Ghana","(not set)",2,1
"2024-10-02","Haiti","(not set)",2,2
"2024-10-02","Luxembourg","(not set)",2,1
"2024-10-02","Malaysia","(not set)",2,2
"2024-10-02","New Zealand","(not set)",2,1
"2024-10-02","Syria","(not set)",2,1
"2024-10-02","Thailand","(not set)",2,2
"2024-10-02","Angola","(not set)",1,1
"2024-10-02","Argentina","(not set)",1,1
"2024-10-02","Azerbaijan","(not set)",1,1
"2024-10-02","Cambodia","(not set)",1,1
"2024-10-02","France","(not set)",1,1
"2024-10-02","Guatemala","(not set)",1,1
"2024-10-02","Honduras","(not set)",1,1
"2024-10-02","Kenya","(not set)",1,1
"2024-10-02","Nicaragua","(not set)",1,1
"2024-10-02","Panama","(not set)",1,1
"2024-10-02","Papua New Guinea","(not set)",1,1
"2024-10-02","Russia","(not set)",1,1
"2024-10-02","South Korea","(not set)",1,1
"2024-10-02","Switzerland","(not set)",1,1
"2024-10-02","Uruguay","(not set)",1,1
"2024-10-03","Brazil","(not set)",6680,4569
"2024-10-03","United States","(not set)",774,568
"2024-10-03","Iran","(not set)",68,50
"2024-10-03","Mexico","(not set)",27,26
"2024-10-03","Indonesia","(not set)",23,18
"2024-10-03","India","(not set)",22,14
"2024-10-03","Pakistan","(not set)",15,10
"2024-10-03","Philippines","(not set)",14,8
"2024-10-03","Portugal","(not set)",12,11
"2024-10-03","Netherlands","(not set)",11,6
"2024-10-03","United Kingdom","(not set)",10,7
"2024-10-03","Nigeria","(not set)",8,5
"2024-10-03","Bangladesh","(not set)",7,6
"2024-10-03","Canada","(not set)",7,7
"2024-10-03","Saudi Arabia","(not set)",7,5
"2024-10-03","Haiti","(not set)",6,3
"2024-10-03","Germany","(not set)",5,5
"2024-10-03","Cuba","(not set)",4,4
"2024-10-03","Argentina","(not set)",3,2
"2024-10-03","Egypt","(not set)",3,3
"2024-10-03","Greece","(not set)",3,1
"2024-10-03","South Africa","(not set)",3,3
"2024-10-03","Thailand","(not set)",3,3
"2024-10-03","(not set)","(not set)",2,1
"2024-10-03","Bolivia","(not set)",2,1
"2024-10-03","Guam","(not set)",2,1
"2024-10-03","Honduras","(not set)",2,2
"2024-10-03","Hungary","(not set)",2,2
"2024-10-03","Japan","(not set)",2,2
"2024-10-03","Laos","(not set)",2,2
"2024-10-03","Mozambique","(not set)",2,1
"2024-10-03","Palestine","(not set)",2,1
"2024-10-03","Qatar","(not set)",2,1
"2024-10-03","Rwanda","(not set)",2,1
"2024-10-03","Singapore","(not set)",2,2
"2024-10-03","United Arab Emirates","(not set)",2,1
"2024-10-03","Afghanistan","(not set)",1,1
"2024-10-03","Angola","(not set)",1,1
"2024-10-03","Antigua & Barbuda","(not set)",1,1
"2024-10-03","Australia","(not set)",1,1
"2024-10-03","Belgium","(not set)",1,1
"2024-10-03","Benin","(not set)",1,1
"2024-10-03","Colombia","(not set)",1,1
"2024-10-03","France","(not set)",1,1
"2024-10-03","Ghana","(not set)",1,1
"2024-10-03","Kenya","(not set)",1,1
"2024-10-03","Nepal","(not set)",1,1
"2024-10-03","Puerto Rico","(not set)",1,1
"2024-10-03","Senegal","(not set)",1,1
"2024-10-03","Spain","(not set)",1,1
"2024-10-03","Sudan","(not set)",1,1
"2024-10-03","Switzerland","(not set)",1,1
"2024-10-03","Taiwan","(not set)",1,1
"2024-10-03","Tanzania","(not set)",1,1
"2024-10-03","U.S. Virgin Islands","(not set)",1,1
"2024-10-03","Vietnam","(not set)",1,1
"2024-10-03","Yemen","(not set)",1,1
"2024-10-04","Brazil","(not set)",5944,4252
"2024-10-04","United States","(not set)",735,565
"2024-10-04","Iran","(not set)",50,35
"2024-10-04","Mexico","(not set)",43,34
"2024-10-04","Indonesia","(not set)",33,20
"2024-10-04","Pakistan","(not set)",21,14
"2024-10-04","India","(not set)",11,11
"2024-10-04","Bangladesh","(not set)",10,7
"2024-10-04","Canada","(not set)",9,6
"2024-10-04","Philippines","(not set)",9,6
"2024-10-04","France","(not set)",8,6
"2024-10-04","Laos","(not set)",8,2
"2024-10-04","Colombia","(not set)",7,1
"2024-10-04","Germany","(not set)",7,7
"2024-10-04","Nepal","(not set)",7,4
"2024-10-04","Puerto Rico","(not set)",6,4
"2024-10-04","Portugal","(not set)",5,5
"2024-10-04","Saudi Arabia","(not set)",5,3
"2024-10-04","United Kingdom","(not set)",5,5
"2024-10-04","Angola","(not set)",4,2
"2024-10-04","Cuba","(not set)",4,4
"2024-10-04","Ghana","(not set)",4,4
"2024-10-04","South Africa","(not set)",4,2
"2024-10-04","Yemen","(not set)",4,2
"2024-10-04","Afghanistan","(not set)",3,2
"2024-10-04","Bolivia","(not set)",3,2
"2024-10-04","Jordan","(not set)",3,1
"2024-10-04","Netherlands","(not set)",3,2
"2024-10-04","Guatemala","(not set)",2,1
"2024-10-04","Jamaica","(not set)",2,2
"2024-10-04","Myanmar (Burma)","(not set)",2,1
"2024-10-04","Nigeria","(not set)",2,2
"2024-10-04","Tanzania","(not set)",2,1
"2024-10-04","Thailand","(not set)",2,2
"2024-10-04","United Arab Emirates","(not set)",2,2
"2024-10-04","Algeria","(not set)",1,1
"2024-10-04","Argentina","(not set)",1,1
"2024-10-04","Australia","(not set)",1,1
"2024-10-04","Azerbaijan","(not set)",1,1
"2024-10-04","Cape Verde","(not set)",1,1
"2024-10-04","Denmark","(not set)",1,1
"2024-10-04","Egypt","(not set)",1,1
"2024-10-04","El Salvador","(not set)",1,1
"2024-10-04","Ethiopia","(not set)",1,1
"2024-10-04","Guyana","(not set)",1,1
"2024-10-04","Honduras","(not set)",1,1
"2024-10-04","Hungary","(not set)",1,1
"2024-10-04","Ireland","(not set)",1,1
"2024-10-04","Japan","(not set)",1,1
"2024-10-04","Malaysia","(not set)",1,1
"2024-10-04","Martinique","(not set)",1,1
"2024-10-04","Paraguay","(not set)",1,1
"2024-10-04","South Korea","(not set)",1,1
"2024-10-04","Sudan","(not set)",1,1
"2024-10-04","Syria","(not set)",1,1
"2024-10-04","Türkiye","(not set)",1,1
"2024-10-04","Uganda","(not set)",1,1
"2024-10-05","Brazil","(not set)",6381,4460
"2024-10-05","United States","(not set)",785,545
"2024-10-05","Iran","(not set)",55,44
"2024-10-05","Mexico","(not set)",47,40
"2024-10-05","Indonesia","(not set)",27,26
"2024-10-05","United Kingdom","(not set)",18,5
"2024-10-05","Pakistan","(not set)",17,11
"2024-10-05","Canada","(not set)",13,5
"2024-10-05","Argentina","(not set)",12,5
"2024-10-05","Colombia","(not set)",12,5
"2024-10-05","Portugal","(not set)",12,10
"2024-10-05","Germany","(not set)",11,7
"2024-10-05","India","(not set)",11,9
"2024-10-05","Philippines","(not set)",10,8
"2024-10-05","Bangladesh","(not set)",9,9
"2024-10-05","Egypt","(not set)",8,6
"2024-10-05","Afghanistan","(not set)",7,6
"2024-10-05","Nigeria","(not set)",7,5
"2024-10-05","Saudi Arabia","(not set)",7,4
"2024-10-05","Iraq","(not set)",6,2
"2024-10-05","Nepal","(not set)",5,3
"2024-10-05","Chile","(not set)",4,1
"2024-10-05","Cuba","(not set)",4,4
"2024-10-05","El Salvador","(not set)",4,3
"2024-10-05","Morocco","(not set)",4,1
"2024-10-05","(not set)","(not set)",3,1
"2024-10-05","France","(not set)",3,3
"2024-10-05","Laos","(not set)",3,3
"2024-10-05","Mali","(not set)",3,1
"2024-10-05","Puerto Rico","(not set)",3,1
"2024-10-05","Sudan","(not set)",3,3
"2024-10-05","Thailand","(not set)",3,3
"2024-10-05","Belgium","(not set)",2,1
"2024-10-05","Bolivia","(not set)",2,2
"2024-10-05","Bulgaria","(not set)",2,1
"2024-10-05","Haiti","(not set)",2,2
"2024-10-05","Hungary","(not set)",2,2
"2024-10-05","Ireland","(not set)",2,2
"2024-10-05","Kenya","(not set)",2,2
"2024-10-05","Luxembourg","(not set)",2,1
"2024-10-05","Myanmar (Burma)","(not set)",2,2
"2024-10-05","Singapore","(not set)",2,1
"2024-10-05","Tanzania","(not set)",2,1
"2024-10-05","Türkiye","(not set)",2,1
"2024-10-05","Uganda","(not set)",2,1
"2024-10-05","Yemen","(not set)",2,2
"2024-10-05","Algeria","(not set)",1,1
"2024-10-05","Angola","(not set)",1,1
"2024-10-05","Australia","(not set)",1,1
"2024-10-05","Dominican Republic","(not set)",1,1
"2024-10-05","Ethiopia","(not set)",1,1
"2024-10-05","Hong Kong","(not set)",1,1
"2024-10-05","Kosovo","(not set)",1,1
"2024-10-05","Liberia","(not set)",1,1
"2024-10-05","Netherlands","(not set)",1,1
"2024-10-05","Norway","(not set)",1,1
"2024-10-05","Poland","(not set)",1,1
"2024-10-05","Rwanda","(not set)",1,1
"2024-10-05","South Africa","(not set)",1,1
"2024-10-05","Spain","(not set)",1,1
"2024-10-05","Suriname","(not set)",1,1
"2024-10-05","Tunisia","(not set)",1,1
"2024-10-05","Venezuela","(not set)",1,1
"2024-10-05","Zimbabwe","(not set)",1,1
"2024-10-06","Brazil","(not set)",6976,4625
"2024-10-06","United States","(not set)",857,624
"2024-10-06","Iran","(not set)",46,37
"2024-10-06","Mexico","(not set)",41,34
"2024-10-06","Indonesia","(not set)",21,15
"2024-10-06","Germany","(not set)",15,8
"2024-10-06","Nigeria","(not set)",13,6
"2024-10-06","Bangladesh","(not set)",12,10
"2024-10-06","India","(not set)",11,10
"2024-10-06","Portugal","(not set)",11,7
"2024-10-06","Ghana","(not set)",10,3
"2024-10-06","Hungary","(not set)",10,5
"2024-10-06","Belgium","(not set)",8,1
"2024-10-06","Pakistan","(not set)",8,6
"2024-10-06","Netherlands","(not set)",7,5
"2024-10-06","Spain","(not set)",6,3
"2024-10-06","Colombia","(not set)",5,3
"2024-10-06","France","(not set)",5,5
"2024-10-06","Philippines","(not set)",5,4
"2024-10-06","Saudi Arabia","(not set)",5,3
"2024-10-06","Thailand","(not set)",4,3
"2024-10-06","United Kingdom","(not set)",4,4
"2024-10-06","Andorra","(not set)",3,1
"2024-10-06","Laos","(not set)",3,3
"2024-10-06","Afghanistan","(not set)",2,2
"2024-10-06","Argentina","(not set)",2,2
"2024-10-06","Canada","(not set)",2,2
"2024-10-06","Dominican Republic","(not set)",2,1
"2024-10-06","Gabon","(not set)",2,1
"2024-10-06","Haiti","(not set)",2,2
"2024-10-06","Kenya","(not set)",2,2
"2024-10-06","Mozambique","(not set)",2,2
"2024-10-06","Myanmar (Burma)","(not set)",2,1
"2024-10-06","Nepal","(not set)",2,2
"2024-10-06","Peru","(not set)",2,2
"2024-10-06","South Africa","(not set)",2,1
"2024-10-06","Suriname","(not set)",2,1
"2024-10-06","Albania","(not set)",1,1
"2024-10-06","Angola","(not set)",1,1
"2024-10-06","Australia","(not set)",1,1
"2024-10-06","China","(not set)",1,1
"2024-10-06","Cuba","(not set)",1,1
"2024-10-06","Djibouti","(not set)",1,1
"2024-10-06","Egypt","(not set)",1,1
"2024-10-06","Eswatini","(not set)",1,1
"2024-10-06","Guatemala","(not set)",1,1
"2024-10-06","Hong Kong","(not set)",1,1
"2024-10-06","Ireland","(not set)",1,1
"2024-10-06","Italy","(not set)",1,1
"2024-10-06","Liberia","(not set)",1,1
"2024-10-06","Marshall Islands","(not set)",1,1
"2024-10-06","Oman","(not set)",1,1
"2024-10-06","Papua New Guinea","(not set)",1,1
"2024-10-06","Paraguay","(not set)",1,1
"2024-10-06","Puerto Rico","(not set)",1,1
"2024-10-06","Senegal","(not set)",1,1
"2024-10-06","Sint Maarten","(not set)",1,1
"2024-10-06","Sri Lanka","(not set)",1,1
"2024-10-06","Tanzania","(not set)",1,1
"2024-10-06","Yemen","(not set)",1,1
"2024-10-07","Brazil","(not set)",7172,4911
"2024-10-07","United States","(not set)",777,567
"2024-10-07","Iran","(not set)",47,37
"2024-10-07","Mexico","(not set)",38,32
"2024-10-07","India","(not set)",26,21
"2024-10-07","Indonesia","(not set)",23,16
"2024-10-07","Canada","(not set)",12,9
"2024-10-07","Germany","(not set)",10,7
"2024-10-07","Portugal","(not set)",10,9
"2024-10-07","Philippines","(not set)",9,7
"2024-10-07","Nigeria","(not set)",8,6
"2024-10-07","Saudi Arabia","(not set)",8,3
"2024-10-07","Bangladesh","(not set)",6,5
"2024-10-07","France","(not set)",6,3
"2024-10-07","Guatemala","(not set)",6,5
"2024-10-07","Pakistan","(not set)",6,4
"2024-10-07","United Kingdom","(not set)",6,5
"2024-10-07","Venezuela","(not set)",6,2
"2024-10-07","Colombia","(not set)",5,3
"2024-10-07","Paraguay","(not set)",5,2
"2024-10-07","Puerto Rico","(not set)",5,3
"2024-10-07","Argentina","(not set)",4,4
"2024-10-07","Cuba","(not set)",4,4
"2024-10-07","Dominican Republic","(not set)",4,3
"2024-10-07","Egypt","(not set)",4,4
"2024-10-07","Japan","(not set)",4,4
"2024-10-07","Hungary","(not set)",3,3
"2024-10-07","Jamaica","(not set)",3,2
"2024-10-07","Laos","(not set)",3,2
"2024-10-07","Netherlands","(not set)",3,2
"2024-10-07","South Africa","(not set)",3,1
"2024-10-07","Thailand","(not set)",3,2
"2024-10-07","Yemen","(not set)",3,2
"2024-10-07","Afghanistan","(not set)",2,1
"2024-10-07","Australia","(not set)",2,2
"2024-10-07","Ghana","(not set)",2,2
"2024-10-07","Malaysia","(not set)",2,2
"2024-10-07","Spain","(not set)",2,2
"2024-10-07","American Samoa","(not set)",1,1
"2024-10-07","Angola","(not set)",1,1
"2024-10-07","Azerbaijan","(not set)",1,1
"2024-10-07","Chile","(not set)",1,1
"2024-10-07","Djibouti","(not set)",1,1
"2024-10-07","Eritrea","(not set)",1,1
"2024-10-07","Ethiopia","(not set)",1,1
"2024-10-07","French Guiana","(not set)",1,1
"2024-10-07","Haiti","(not set)",1,1
"2024-10-07","Iraq","(not set)",1,1
"2024-10-07","Ireland","(not set)",1,1
"2024-10-07","Italy","(not set)",1,1
"2024-10-07","Liberia","(not set)",1,1
"2024-10-07","Niger","(not set)",1,1
"2024-10-07","Peru","(not set)",1,1
"2024-10-07","Singapore","(not set)",1,1
"2024-10-07","Sudan","(not set)",1,1
"2024-10-07","Sweden","(not set)",1,1
"2024-10-07","Syria","(not set)",1,1
"2024-10-08","Brazil","(not set)",7187,4936
"2024-10-08","United States","(not set)",776,555
"2024-10-08","Iran","(not set)",46,39
"2024-10-08","Mexico","(not set)",43,32
"2024-10-08","India","(not set)",23,20
"2024-10-08","Indonesia","(not set)",22,14
"2024-10-08","Colombia","(not set)",14,6
"2024-10-08","Egypt","(not set)",12,4
"2024-10-08","Pakistan","(not set)",12,9
"2024-10-08","France","(not set)",9,6
"2024-10-08","Portugal","(not set)",9,7
"2024-10-08","Thailand","(not set)",9,7
"2024-10-08","Bangladesh","(not set)",8,8
"2024-10-08","Nigeria","(not set)",7,6
"2024-10-08","Canada","(not set)",6,6
"2024-10-08","Philippines","(not set)",6,4
"2024-10-08","Puerto Rico","(not set)",6,3
"2024-10-08","Saudi Arabia","(not set)",6,5
"2024-10-08","Germany","(not set)",5,5
"2024-10-08","Haiti","(not set)",5,4
"2024-10-08","Algeria","(not set)",4,3
"2024-10-08","Bolivia","(not set)",4,2
"2024-10-08","Cuba","(not set)",4,4
"2024-10-08","Ethiopia","(not set)",4,3
"2024-10-08","Mozambique","(not set)",4,1
"2024-10-08","Argentina","(not set)",3,2
"2024-10-08","Dominican Republic","(not set)",3,2
"2024-10-08","Hungary","(not set)",3,3
"2024-10-08","Nepal","(not set)",3,2
"2024-10-08","Paraguay","(not set)",3,2
"2024-10-08","United Kingdom","(not set)",3,3
"2024-10-08","Angola","(not set)",2,2
"2024-10-08","Chile","(not set)",2,2
"2024-10-08","Honduras","(not set)",2,1
"2024-10-08","Italy","(not set)",2,2
"2024-10-08","Kenya","(not set)",2,2
"2024-10-08","Qatar","(not set)",2,2
"2024-10-08","Sri Lanka","(not set)",2,1
"2024-10-08","Türkiye","(not set)",2,2
"2024-10-08","United Arab Emirates","(not set)",2,2
"2024-10-08","Uruguay","(not set)",2,2
"2024-10-08","Vietnam","(not set)",2,2
"2024-10-08","Yemen","(not set)",2,2
"2024-10-08","Afghanistan","(not set)",1,1
"2024-10-08","El Salvador","(not set)",1,1
"2024-10-08","Jamaica","(not set)",1,1
"2024-10-08","Luxembourg","(not set)",1,1
"2024-10-08","Malawi","(not set)",1,1
"2024-10-08","Malaysia","(not set)",1,1
"2024-10-08","Myanmar (Burma)","(not set)",1,1
"2024-10-08","Netherlands","(not set)",1,1
"2024-10-08","South Africa","(not set)",1,1
"2024-10-08","Sudan","(not set)",1,1
"2024-10-08","Syria","(not set)",1,1
"2024-10-09","Brazil","(not set)",7042,4782
"2024-10-09","United States","(not set)",768,563
"2024-10-09","Iran","(not set)",58,47
"2024-10-09","Mexico","(not set)",57,34
"2024-10-09","Indonesia","(not set)",23,14
"2024-10-09","United Kingdom","(not set)",18,9
"2024-10-09","Portugal","(not set)",13,9
"2024-10-09","Argentina","(not set)",10,3
"2024-10-09","India","(not set)",10,9
"2024-10-09","Philippines","(not set)",10,6
"2024-10-09","Hungary","(not set)",9,8
"2024-10-09","Nigeria","(not set)",9,7
"2024-10-09","Netherlands","(not set)",7,4
"2024-10-09","Pakistan","(not set)",7,4
"2024-10-09","Bangladesh","(not set)",5,5
"2024-10-09","Canada","(not set)",4,4
"2024-10-09","Cuba","(not set)",4,4
"2024-10-09","Norway","(not set)",4,2
"2024-10-09","Paraguay","(not set)",4,2
"2024-10-09","Spain","(not set)",4,3
"2024-10-09","France","(not set)",3,3
"2024-10-09","Germany","(not set)",3,3
"2024-10-09","Morocco","(not set)",3,2
"2024-10-09","Puerto Rico","(not set)",3,3
"2024-10-09","Afghanistan","(not set)",2,1
"2024-10-09","Angola","(not set)",2,2
"2024-10-09","Bolivia","(not set)",2,2
"2024-10-09","Italy","(not set)",2,2
"2024-10-09","Jamaica","(not set)",2,2
"2024-10-09","Laos","(not set)",2,1
"2024-10-09","Libya","(not set)",2,2
"2024-10-09","Luxembourg","(not set)",2,1
"2024-10-09","Mozambique","(not set)",2,2
"2024-10-09","Nepal","(not set)",2,2
"2024-10-09","Romania","(not set)",2,1
"2024-10-09","Rwanda","(not set)",2,1
"2024-10-09","Singapore","(not set)",2,2
"2024-10-09","Venezuela","(not set)",2,2
"2024-10-09","Australia","(not set)",1,1
"2024-10-09","Azerbaijan","(not set)",1,1
"2024-10-09","Belgium","(not set)",1,1
"2024-10-09","Burundi","(not set)",1,1
"2024-10-09","Chile","(not set)",1,1
"2024-10-09","Colombia","(not set)",1,1
"2024-10-09","Dominican Republic","(not set)",1,1
"2024-10-09","Egypt","(not set)",1,1
"2024-10-09","Guatemala","(not set)",1,1
"2024-10-09","Hong Kong","(not set)",1,1
"2024-10-09","Japan","(not set)",1,1
"2024-10-09","Mauritius","(not set)",1,1
"2024-10-09","Myanmar (Burma)","(not set)",1,1
"2024-10-09","Palestine","(not set)",1,1
"2024-10-09","Panama","(not set)",1,1
"2024-10-09","Saudi Arabia","(not set)",1,1
"2024-10-09","Sierra Leone","(not set)",1,1
"2024-10-09","South Africa","(not set)",1,1
"2024-10-09","South Korea","(not set)",1,1
"2024-10-09","Sudan","(not set)",1,1
"2024-10-09","Syria","(not set)",1,1
"2024-10-09","Tanzania","(not set)",1,1
"2024-10-09","Thailand","(not set)",1,1
"2024-10-09","Tunisia","(not set)",1,1
"2024-10-09","Türkiye","(not set)",1,1
"2024-10-09","Uganda","(not set)",1,1
"2024-10-09","United Arab Emirates","(not set)",1,1
"2024-10-10","Brazil","(not set)",6398,4490
"2024-10-10","United States","(not set)",738,559
"2024-10-10","Iran","(not set)",58,46
"2024-10-10","Indonesia","(not set)",25,18
"2024-10-10","Mexico","(not set)",18,17
"2024-10-10","India","(not set)",16,14
"2024-10-10","Canada","(not set)",11,7
"2024-10-10","Bangladesh","(not set)",10,6
"2024-10-10","Egypt","(not set)",9,5
"2024-10-10","Philippines","(not set)",8,7
"2024-10-10","Puerto Rico","(not set)",8,6
"2024-10-10","Germany","(not set)",7,6
"2024-10-10","Pakistan","(not set)",7,6
"2024-10-10","Nigeria","(not set)",6,6
"2024-10-10","Portugal","(not set)",6,6
"2024-10-10","Hungary","(not set)",5,5
"2024-10-10","Bolivia","(not set)",4,4
"2024-10-10","Guatemala","(not set)",4,2
"2024-10-10","Argentina","(not set)",3,2
"2024-10-10","Cuba","(not set)",3,3
"2024-10-10","Ethiopia","(not set)",3,2
"2024-10-10","France","(not set)",3,3
"2024-10-10","Laos","(not set)",3,2
"2024-10-10","Saudi Arabia","(not set)",3,2
"2024-10-10","Thailand","(not set)",3,3
"2024-10-10","United Kingdom","(not set)",3,3
"2024-10-10","Afghanistan","(not set)",2,2
"2024-10-10","Algeria","(not set)",2,1
"2024-10-10","Bahrain","(not set)",2,1
"2024-10-10","Chile","(not set)",2,2
"2024-10-10","Honduras","(not set)",2,2
"2024-10-10","Ireland","(not set)",2,2
"2024-10-10","Jamaica","(not set)",2,2
"2024-10-10","Libya","(not set)",2,1
"2024-10-10","Luxembourg","(not set)",2,1
"2024-10-10","Malaysia","(not set)",2,2
"2024-10-10","Morocco","(not set)",2,1
"2024-10-10","Nepal","(not set)",2,2
"2024-10-10","Netherlands","(not set)",2,2
"2024-10-10","Paraguay","(not set)",2,2
"2024-10-10","Switzerland","(not set)",2,1
"2024-10-10","Angola","(not set)",1,1
"2024-10-10","Antigua & Barbuda","(not set)",1,1
"2024-10-10","Belgium","(not set)",1,1
"2024-10-10","Bulgaria","(not set)",1,1
"2024-10-10","Burkina Faso","(not set)",1,1
"2024-10-10","Ghana","(not set)",1,1
"2024-10-10","Haiti","(not set)",1,1
"2024-10-10","Japan","(not set)",1,1
"2024-10-10","Madagascar","(not set)",1,1
"2024-10-10","Malawi","(not set)",1,1
"2024-10-10","Norway","(not set)",1,1
"2024-10-10","Peru","(not set)",1,1
"2024-10-10","Russia","(not set)",1,1
"2024-10-10","Serbia","(not set)",1,1
"2024-10-10","Spain","(not set)",1,1
"2024-10-10","Tanzania","(not set)",1,1
"2024-10-10","Yemen","(not set)",1,1
"2024-10-11","Brazil","(not set)",6180,4326
"2024-10-11","United States","(not set)",671,513
"2024-10-11","Iran","(not set)",49,40
"2024-10-11","Mexico","(not set)",34,29
"2024-10-11","Indonesia","(not set)",32,19
"2024-10-11","Pakistan","(not set)",21,13
"2024-10-11","India","(not set)",15,11
"2024-10-11","Philippines","(not set)",11,7
"2024-10-11","Portugal","(not set)",11,11
"2024-10-11","Thailand","(not set)",8,6
"2024-10-11","Afghanistan","(not set)",7,4
"2024-10-11","Egypt","(not set)",7,4
"2024-10-11","Bangladesh","(not set)",6,5
"2024-10-11","Ethiopia","(not set)",6,3
"2024-10-11","Saudi Arabia","(not set)",6,3
"2024-10-11","Austria","(not set)",5,1
"2024-10-11","Hungary","(not set)",5,5
"2024-10-11","United Kingdom","(not set)",5,3
"2024-10-11","Ghana","(not set)",4,3
"2024-10-11","Italy","(not set)",4,4
"2024-10-11","Peru","(not set)",4,2
"2024-10-11","South Africa","(not set)",4,2
"2024-10-11","Bahrain","(not set)",3,1
"2024-10-11","Cuba","(not set)",3,3
"2024-10-11","Germany","(not set)",3,2
"2024-10-11","Nepal","(not set)",3,2
"2024-10-11","Netherlands","(not set)",3,2
"2024-10-11","Paraguay","(not set)",3,2
"2024-10-11","Yemen","(not set)",3,2
"2024-10-11","(not set)","(not set)",2,1
"2024-10-11","Belgium","(not set)",2,1
"2024-10-11","Canada","(not set)",2,2
"2024-10-11","Denmark","(not set)",2,1
"2024-10-11","Haiti","(not set)",2,2
"2024-10-11","Malaysia","(not set)",2,2
