Data,Tela,ContagemDeEventos,TotalDeUsuarios
"2025-07-11","adsfree",10,10
"2025-07-11","plans_offer_annual_highlighted",10,7
"2025-07-11","pro_promotion_urgent",5,5
"2025-07-11","bottom_timer_red",4,1
"2025-07-11","adsfree_promotion_lto",3,3
"2025-07-11","trial_white_animation_all_features",3,3
"2025-07-11","breachreport_monitoring_ultra",2,2
"2025-07-11","trial_churner",1,1
"2025-07-12","(not set)",16614,12329
"2025-07-12","plans_offer_annual_highlighted",6,4
"2025-07-12","adsfree",3,3
"2025-07-12","adsfree_promotion_lto",2,2
"2025-07-12","bottom_timer_red",2,1
"2025-07-12","breachreport_monitoring_ultra",2,1
"2025-07-12","trial_white_animation_all_features",2,2
"2025-07-12","pro_promotion_lto",1,1
"2025-07-12","pro_promotion_urgent",1,1
"2025-07-13","(not set)",16855,12689
"2025-07-13","adsfree",10,10
"2025-07-13","trial_white_animation_all_features",9,7
"2025-07-13","plans_offer_annual_highlighted",8,5
"2025-07-13","breachreport_monitoring_ultra",2,1
"2025-07-13","pro_promotion_lto",2,2
"2025-07-13","adsfree_promotion_lto",1,1
"2025-07-13","bottom_timer_red",1,1
"2025-07-13","pro_promotion_urgent",1,1
"2025-07-14","(not set)",17984,13566
"2025-07-14","adsfree",7,7
"2025-07-14","plans_offer_annual_highlighted",4,3
"2025-07-14","trial_white_animation_all_features",2,2
"2025-07-14","adsfree_promotion_lto",1,1
"2025-07-14","bottom_timer_red",1,1
"2025-07-14","pro_promotion_lto",1,1
"2025-07-14","pro_promotion_urgent",1,1
"2025-07-15","(not set)",17874,13421
"2025-07-15","adsfree",5,5
"2025-07-15","plans_offer_annual_highlighted",3,3
"2025-07-15","pro_promotion_urgent",3,3
"2025-07-15","trial_white_animation_all_features",3,2
"2025-07-15","adsfree_promotion_lto",2,2
"2025-07-15","trial",1,1
"2025-07-16","(not set)",18162,13441
"2025-07-16","plans_offer_annual_highlighted",10,8
"2025-07-16","bottom_timer_red",7,3
"2025-07-16","pro_promotion_urgent",6,6
"2025-07-16","trial_white_animation_all_features",4,2
"2025-07-16","adsfree_promotion_lto",2,2
"2025-07-16","breachreport_monitoring_ultra",2,2
"2025-07-16","adsfree",1,1
"2025-07-17","(not set)",17813,13189
"2025-07-17","plans_offer_annual_highlighted",19,14
"2025-07-17","trial_white_animation_all_features",12,11
"2025-07-17","adsfree",5,5
"2025-07-17","bottom_timer_red",3,2
"2025-07-17","breachreport_monitoring_ultra",2,1
"2025-07-17","plans_manage",1,1
"2025-07-17","pro_promotion_lto",1,1
"2025-07-17","pro_promotion_urgent",1,1
"2025-07-17","trial",1,1
"2025-07-18","(not set)",16967,12721
"2025-07-18","plans_offer_annual_highlighted",17,11
"2025-07-18","adsfree",10,10
"2025-07-18","bottom_timer_red",5,2
"2025-07-18","trial_white_animation_all_features",3,3
"2025-07-18","pro_promotion_urgent",2,2
"2025-07-19","(not set)",16424,12184
"2025-07-19","plans_offer_annual_highlighted",11,7
"2025-07-19","adsfree",9,8
"2025-07-19","bottom_timer_red",7,4
"2025-07-19","pro_promotion_lto",7,7
"2025-07-19","trial_white_animation_all_features",6,4
"2025-07-19","plans_manage",1,1
"2025-07-19","pro_promotion_urgent",1,1
"2025-07-20","(not set)",16553,12243
"2025-07-20","plans_offer_annual_highlighted",10,9
"2025-07-20","adsfree",9,9
"2025-07-20","pro_promotion_urgent",4,4
"2025-07-20","trial_white_animation_all_features",4,3
"2025-07-20","adsfree_promotion_lto",2,2
"2025-07-20","bottom_timer_red",1,1
"2025-07-20","pro_promotion_lto",1,1
"2025-07-21","(not set)",17669,12891
"2025-07-21","adsfree",9,9
"2025-07-21","plans_offer_annual_highlighted",9,6
"2025-07-21","adsfree_promotion_lto",5,5
"2025-07-21","pro_promotion_urgent",5,5
"2025-07-21","trial_white_animation_all_features",4,4
"2025-07-21","bottom_timer_red",3,3
"2025-07-21","breachreport_monitoring_ultra",3,1
"2025-07-21","pro_promotion_lto",2,2
"2025-07-22","(not set)",18487,13213
"2025-07-22","plans_offer_annual_highlighted",18,13
"2025-07-22","adsfree",7,7
"2025-07-22","trial_white_animation_all_features",7,3
"2025-07-22","pro_promotion_lto",3,3
"2025-07-22","bottom_timer_red",2,2
"2025-07-22","but_wait",2,2
"2025-07-22","adsfree_promotion_lto",1,1
"2025-07-22","plans_manage",1,1
"2025-07-22","pro_promotion_urgent",1,1
"2025-07-23","(not set)",18281,13151
"2025-07-23","plans_offer_annual_highlighted",11,11
"2025-07-23","plans_manage",8,3
"2025-07-23","trial_white_animation_all_features",8,6
"2025-07-23","adsfree",5,5
"2025-07-23","breachreport_monitoring_ultra",2,2
"2025-07-23","adsfree_promotion_lto",1,1
"2025-07-23","bottom_timer_red_renewal",1,1
"2025-07-23","but_wait",1,1
"2025-07-23","pro_promotion_urgent",1,1
"2025-07-24","(not set)",17928,13082
"2025-07-24","adsfree",9,9
"2025-07-24","plans_offer_annual_highlighted",6,6
"2025-07-24","adsfree_promotion_lto",5,5
"2025-07-24","trial_white_animation_all_features",5,3
"2025-07-24","pro_promotion_urgent",4,4
"2025-07-24","breachreport_monitoring_ultra",2,1
"2025-07-24","bottom_timer_red",1,1
"2025-07-24","pro_promotion_lto",1,1
"2025-07-25","(not set)",17093,12560
"2025-07-25","adsfree",6,6
"2025-07-25","plans_offer_annual_highlighted",5,5
"2025-07-25","pro_promotion_lto",5,5
"2025-07-25","bottom_timer_red",3,3
"2025-07-25","pro_promotion_urgent",3,3
"2025-07-25","breachreport_monitoring_ultra",1,1
"2025-07-26","(not set)",16147,12110
"2025-07-26","plans_offer_annual_highlighted",12,11
"2025-07-26","adsfree",8,8
"2025-07-26","pro_promotion_urgent",3,3
"2025-07-26","trial_white_animation_all_features",3,3
"2025-07-26","adsfree_promotion_lto",1,1
"2025-07-26","bottom_timer_red",1,1
"2025-07-26","but_wait",1,1
"2025-07-26","pro_promotion_lto",1,1
"2025-07-26","trial",1,1
"2025-07-27","(not set)",16942,12300
"2025-07-27","pro_promotion_lto",7,2
"2025-07-27","bottom_timer_red",6,1
"2025-07-27","adsfree",5,5
"2025-07-27","plans_offer_annual_highlighted",5,5
"2025-07-27","trial",2,2
"2025-07-28","(not set)",18615,13573
"2025-07-28","bottom_timer_red",18,3
"2025-07-28","plans_offer_annual_highlighted",12,6
"2025-07-28","adsfree",9,9
"2025-07-28","trial_white_animation_all_features",7,4
"2025-07-28","pro_promotion_urgent",3,3
"2025-07-28","breachreport_monitoring_ultra",2,1
"2025-07-28","pro_promotion_lto",2,2
"2025-07-28","plans_manage",1,1
"2025-07-29","(not set)",17048,12737
"2025-07-29","plans_offer_annual_highlighted",6,4
"2025-07-29","pro_promotion_urgent",5,5
"2025-07-29","adsfree",4,4
"2025-07-29","bottom_timer_red",2,2
"2025-07-29","adsfree_promotion_lto",1,1
"2025-07-29","plans_manage",1,1
"2025-07-29","pro_promotion_lto",1,1
"2025-07-30","(not set)",16611,12315
"2025-07-30","bottom_timer_red",4,3
"2025-07-30","pro_promotion_urgent",4,4
"2025-07-30","adsfree",3,3
"2025-07-30","trial_white_animation_all_features",2,1
"2025-07-30","adsfree_promotion_lto",1,1
"2025-07-30","plans_offer_annual_highlighted",1,1
"2025-07-31","(not set)",16952,12385
"2025-07-31","plans_offer_annual_highlighted",9,8
"2025-07-31","adsfree",5,5
"2025-07-31","trial_white_animation_all_features",3,3
"2025-07-31","adsfree_promotion_lto",2,2
"2025-07-31","pro_promotion_lto",2,2
"2025-07-31","pro_promotion_urgent",2,2
"2025-07-31","bottom_timer_red",1,1
"2025-08-01","(not set)",16871,12321
"2025-08-01","plans_offer_annual_highlighted",12,6
"2025-08-01","bottom_timer_red",10,2
"2025-08-01","adsfree",6,6
"2025-08-01","plans_manage",4,1
"2025-08-01","pro_promotion_urgent",4,4
"2025-08-01","adsfree_promotion_lto",3,3
"2025-08-01","trial_white_animation_all_features",3,2
"2025-08-01","breachreport_monitoring_ultra",1,1
"2025-08-01","pro_promotion_lto",1,1
"2025-08-02","(not set)",16796,12268
"2025-08-02","plans_offer_annual_highlighted",7,7
"2025-08-02","bottom_timer_red",5,3
"2025-08-02","adsfree",4,4
"2025-08-02","adsfree_promotion_lto",3,3
"2025-08-02","pro_promotion_urgent",3,3
"2025-08-02","trial_white_animation_all_features",2,2
"2025-08-02","breachreport_monitoring_ultra",1,1
"2025-08-02","pro_promotion_lto",1,1
"2025-08-03","(not set)",17051,12376
"2025-08-03","plans_offer_annual_highlighted",9,9
"2025-08-03","pro_promotion_urgent",7,7
"2025-08-03","bottom_timer_red",6,2
"2025-08-03","adsfree",4,4
"2025-08-03","adsfree_promotion_lto",2,2
"2025-08-03","trial_white_animation_all_features",2,2
"2025-08-03","but_wait_screen_animated",1,1
"2025-08-04","(not set)",17536,12812
"2025-08-04","plans_offer_annual_highlighted",11,8
"2025-08-04","adsfree",7,7
"2025-08-04","pro_promotion_urgent",3,3
"2025-08-04","plans_manage",2,1
"2025-08-04","pro_promotion_lto",2,2
"2025-08-04","adsfree_promotion_lto",1,1
"2025-08-04","bottom_timer_red",1,1
"2025-08-05","(not set)",17085,12615
"2025-08-05","adsfree",6,6
"2025-08-05","plans_offer_annual_highlighted",5,5
"2025-08-05","pro_promotion_urgent",3,3
"2025-08-05","pro_promotion_lto",2,2
"2025-08-05","trial_white_animation_all_features",1,1
"2025-08-06","(not set)",16696,12465
"2025-08-06","adsfree",6,6
"2025-08-06","bottom_with_timer_renew",2,1
"2025-08-06","pro_promotion_urgent",2,2
"2025-08-06","adsfree_promotion_lto",1,1
"2025-08-06","bottom_timer_red",1,1
"2025-08-06","bottom_with_timer",1,1
"2025-08-06","plans_offer_annual_highlighted",1,1
"2025-08-06","pro_promotion_lto",1,1
"2025-08-06","trial",1,1
"2025-08-07","(not set)",16137,12050
"2025-08-07","adsfree",5,5
"2025-08-07","plans_offer_annual_highlighted",5,5
"2025-08-07","pro_promotion_urgent",3,3
"2025-08-07","trial_white_animation_all_features",2,2
"2025-08-08","(not set)",16049,11785
"2025-08-08","trial_white_animation_all_features",6,1
"2025-08-08","pro_promotion_urgent",5,5
"2025-08-08","adsfree",2,2
"2025-08-08","adsfree_promotion_lto",2,2
"2025-08-08","breachreport_monitoring_ultra",2,1
"2025-08-08","but_wait",1,1
"2025-08-08","plans_offer_annual_highlighted",1,1
"2025-08-09","(not set)",15722,11740
"2025-08-09","plans_offer_annual_highlighted",6,5
"2025-08-09","pro_promotion_urgent",6,6
"2025-08-09","bottom_timer_red",5,3
"2025-08-09","trial_white_animation_all_features",4,1
"2025-08-09","adsfree_promotion_lto",3,3
"2025-08-09","pro_promotion_lto",2,2
"2025-08-09","adsfree",1,1
"2025-08-09","breachreport_monitoring_ultra",1,1
"2025-08-10","(not set)",15345,11375
"2025-08-10","adsfree",7,7
"2025-08-10","pro_promotion_urgent",5,5
"2025-08-10","bottom_timer_red",3,3
"2025-08-10","plans_offer_annual_highlighted",3,3
"2025-08-10","trial_white_animation_all_features",2,2
"2025-08-10","pro_promotion_lto",1,1
"2025-08-10","trial",1,1
"2025-08-11","(not set)",16617,12417
"2025-08-11","plans_offer_annual_highlighted",4,4
"2025-08-11","pro_promotion_lto",3,3
"2025-08-11","pro_promotion_urgent",3,3
"2025-08-11","adsfree",2,2
"2025-08-11","trial_white_animation_all_features",1,1
"2025-08-12","(not set)",19813,14462
"2025-08-12","adsfree",4,4
"2025-08-12","pro_promotion_urgent",4,4
"2025-08-12","bottom_timer_red",3,3
"2025-08-12","plans_offer_annual_highlighted",3,3
"2025-08-12","pro_promotion_lto",3,3
"2025-08-12","adsfree_promotion_lto",2,2
"2025-08-13","(not set)",20871,15434
"2025-08-13","bottom_timer_red",8,4
"2025-08-13","plans_offer_annual_highlighted",7,4
"2025-08-13","trial_white_animation_all_features",6,6
"2025-08-13","adsfree",4,4
"2025-08-13","pro_promotion_urgent",3,3
"2025-08-13","pro_promotion_lto",2,2
"2025-08-13","trial",1,1
"2025-08-14","(not set)",18925,14032
"2025-08-14","adsfree",6,6
"2025-08-14","plans_offer_annual_highlighted",5,5
"2025-08-14","bottom_timer_red",2,1
"2025-08-14","pro_promotion_urgent",2,2
"2025-08-14","adsfree_promotion_lto",1,1
"2025-08-14","plans_manage",1,1
"2025-08-14","trial_white_animation_all_features",1,1
"2025-08-15","(not set)",18251,13435
"2025-08-15","bottom_timer_red",6,5
"2025-08-15","plans_offer_annual_highlighted",6,5
"2025-08-15","pro_promotion_lto",5,5
"2025-08-15","trial_white_animation_all_features",5,1
"2025-08-15","pro_promotion_urgent",2,2
"2025-08-15","adsfree_promotion_lto",1,1
"2025-08-16","(not set)",16732,12284
"2025-08-16","plans_offer_annual_highlighted",8,7
"2025-08-16","pro_promotion_lto",5,5
"2025-08-16","adsfree",4,4
"2025-08-16","trial_white_animation_all_features",3,3
"2025-08-16","pro_promotion_urgent",2,2
"2025-08-16","bottom_timer_red",1,1
"2025-08-17","(not set)",16399,11995
"2025-08-17","adsfree",7,7
"2025-08-17","bottom_timer_red",3,3
"2025-08-17","pro_promotion_urgent",3,3
"2025-08-17","plans_offer_annual_highlighted",2,1
"2025-08-17","pro_promotion_lto",2,2
"2025-08-17","breachreport_monitoring_ultra",1,1
"2025-08-18","(not set)",17635,13205
"2025-08-18","trial_white_animation_all_features",5,4
"2025-08-18","plans_offer_annual_highlighted",4,4
"2025-08-18","bottom_timer_red",3,2
"2025-08-18","pro_promotion_urgent",3,3
"2025-08-18","adsfree_promotion_lto",2,2
"2025-08-18","breachreport_monitoring_ultra",2,1
"2025-08-18","adsfree",1,1
"2025-08-18","pro_promotion_lto",1,1
"2025-08-18","trial",1,1
"2025-08-19","(not set)",17336,12892
"2025-08-19","plans_offer_annual_highlighted",7,5
"2025-08-19","pro_promotion_urgent",3,3
"2025-08-19","trial",2,2
"2025-08-19","adsfree",1,1
"2025-08-19","bottom_timer_red",1,1
"2025-08-19","but_wait",1,1
"2025-08-19","pro_promotion_lto",1,1
"2025-08-20","(not set)",18820,13934
"2025-08-20","plans_offer_annual_highlighted",9,5
"2025-08-20","trial_white_animation_all_features",7,3
"2025-08-20","bottom_timer_red",2,2
"2025-08-20","adsfree",1,1
"2025-08-20","adsfree_promotion_lto",1,1
"2025-08-20","breachreport_monitoring_ultra",1,1
"2025-08-20","but_wait",1,1
"2025-08-20","pro_promotion_lto",1,1
"2025-08-20","pro_promotion_urgent",1,1
"2025-08-21","(not set)",17062,12926
"2025-08-21","bottom_timer_red",9,5
"2025-08-21","adsfree",8,8
"2025-08-21","plans_offer_annual_highlighted",6,5
"2025-08-21","pro_promotion_urgent",3,3
"2025-08-21","pro_promotion_lto",2,2
"2025-08-21","trial_white_animation_all_features",1,1
"2025-08-22","(not set)",16379,12245
"2025-08-22","plans_offer_annual_highlighted",9,8
"2025-08-22","bottom_timer_red",4,3
"2025-08-22","trial_white_animation_all_features",4,3
"2025-08-22","pro_promotion_urgent",3,2
"2025-08-22","adsfree",2,2
"2025-08-22","but_wait",1,1
"2025-08-23","(not set)",15921,11731
"2025-08-23","bottom_timer_red",6,4
"2025-08-23","adsfree",5,5
"2025-08-23","plans_offer_annual_highlighted",5,1
"2025-08-23","pro_promotion_urgent",5,5
"2025-08-23","trial_white_animation_all_features",4,4
"2025-08-23","adsfree_promotion_lto",3,3
"2025-08-23","pro_promotion_lto",1,1
"2025-08-23","trial",1,1
"2025-08-24","(not set)",16328,11941
"2025-08-24","adsfree",4,4
"2025-08-24","plans_offer_annual_highlighted",4,3
"2025-08-24","plans_manage",2,2
"2025-08-24","pro_promotion_lto",2,2
"2025-08-24","trial_white_animation_all_features",2,2
"2025-08-24","adsfree_promotion_lto",1,1
"2025-08-24","bottom_timer_red",1,1
"2025-08-24","pro_promotion_urgent",1,1
"2025-08-24","subscription_churn_alert",1,1
"2025-08-25","(not set)",16501,12360
"2025-08-25","adsfree",8,8
"2025-08-25","plans_offer_annual_highlighted",8,5
"2025-08-25","trial_white_animation_all_features",6,3
"2025-08-25","pro_promotion_lto",3,3
"2025-08-25","pro_promotion_urgent",3,3
"2025-08-25","bottom_timer_red",2,2
"2025-08-25","adsfree_promotion_lto",1,1
"2025-08-25","breachreport_monitoring_ultra",1,1
"2025-08-26","(not set)",16698,12459
"2025-08-26","plans_offer_annual_highlighted",10,9
"2025-08-26","adsfree",6,6
"2025-08-26","bottom_timer_red",4,3
"2025-08-26","pro_promotion_lto",2,2
"2025-08-26","pro_promotion_urgent",2,2
"2025-08-26","adsfree_promotion_lto",1,1
"2025-08-26","trial_white_animation_all_features",1,1
"2025-08-27","(not set)",17861,13020
"2025-08-27","bottom_timer_red",6,2
"2025-08-27","plans_offer_annual_highlighted",4,4
"2025-08-27","adsfree",3,3
"2025-08-27","pro_promotion_urgent",3,3
"2025-08-27","trial_white_animation_all_features",3,3
"2025-08-27","pro_promotion_lto",2,2
"2025-08-28","(not set)",26711,17739
"2025-08-28","adsfree",12,12
"2025-08-28","plans_offer_annual_highlighted",9,5
"2025-08-28","breachreport_monitoring_ultra",4,3
"2025-08-28","pro_promotion_urgent",4,4
"2025-08-28","trial_white_animation_all_features",4,2
"2025-08-28","adsfree_promotion_lto",2,2
"2025-08-28","bottom_timer_red",1,1
"2025-08-28","pro_promotion_lto",1,1
"2025-08-28","trial",1,1
"2025-08-29","(not set)",19615,13864
"2025-08-29","plans_offer_annual_highlighted",10,4
"2025-08-29","pro_promotion_urgent",6,6
"2025-08-29","adsfree",4,4
"2025-08-29","trial_white_animation_all_features",4,3
"2025-08-29","adsfree_promotion_lto",3,3
"2025-08-29","bottom_timer_red",3,2
"2025-08-29","pro_promotion_lto",2,2
"2025-08-29","breachreport_monitoring_ultra",1,1
"2025-08-29","subscription_churn_alert",1,1
"2025-08-30","(not set)",15755,11704
"2025-08-30","plans_offer_annual_highlighted",8,6
"2025-08-30","adsfree",4,4
"2025-08-30","pro_promotion_lto",3,3
"2025-08-30","bottom_timer_red",2,2
"2025-08-30","pro_promotion_urgent",2,2
"2025-08-30","trial",1,1
"2025-08-30","trial_white_animation_all_features",1,1
"2025-08-31","(not set)",16187,11716
"2025-08-31","plans_offer_annual_highlighted",17,6
"2025-08-31","adsfree",6,6
"2025-08-31","trial_white_animation_all_features",4,3
"2025-08-31","pro_promotion_lto",2,2
"2025-08-31","bottom_timer_red",1,1
"2025-08-31","breachreport_monitoring_ultra",1,1
"2025-08-31","but_wait",1,1
"2025-08-31","pro_promotion_urgent",1,1
"2025-09-01","(not set)",16428,12045
"2025-09-01","adsfree",6,6
"2025-09-01","breachreport_monitoring_ultra",5,1
"2025-09-01","plans_offer_annual_highlighted",5,4
"2025-09-01","pro_promotion_urgent",5,5
"2025-09-01","trial_white_animation_all_features",3,3
"2025-09-01","adsfree_promotion_lto",2,2
"2025-09-01","bottom_timer_red",2,2
"2025-09-02","(not set)",16612,12179
"2025-09-02","bottom_timer_red",9,4
"2025-09-02","plans_offer_annual_highlighted",4,4
"2025-09-02","pro_promotion_urgent",4,4
"2025-09-02","pro_promotion_lto",2,2
"2025-09-02","trial_white_animation_all_features",2,1
"2025-09-02","trial",1,1
"2025-09-03","(not set)",15876,11800
"2025-09-03","pro_promotion_urgent",7,7
"2025-09-03","trial_white_animation_all_features",7,5
"2025-09-03","plans_offer_annual_highlighted",5,2
"2025-09-03","adsfree_promotion_lto",3,3
"2025-09-03","pro_promotion_lto",3,3
"2025-09-03","adsfree",2,2
"2025-09-03","bottom_timer_red",1,1
"2025-09-03","breachreport_monitoring_ultra",1,1
"2025-09-04","(not set)",15760,11651
"2025-09-04","plans_offer_annual_highlighted",7,5
"2025-09-04","adsfree",4,4
"2025-09-04","bottom_timer_red",2,2
"2025-09-04","pro_promotion_lto",2,2
"2025-09-04","but_wait",1,1
"2025-09-04","pro_promotion_urgent",1,1
"2025-09-04","trial_white_animation_all_features",1,1
"2025-09-05","(not set)",15587,11532
"2025-09-05","plans_offer_annual_highlighted",7,7
"2025-09-05","adsfree",5,5
"2025-09-05","bottom_timer_red",3,3
"2025-09-05","trial_white_animation_all_features",2,2
"2025-09-05","adsfree_promotion_lto",1,1
"2025-09-05","adsfree_toggle_switch",1,1
"2025-09-05","pro_promotion_lto",1,1
"2025-09-05","pro_promotion_urgent",1,1
"2025-09-06","(not set)",15472,11467
"2025-09-06","plans_offer_annual_highlighted",4,4
"2025-09-06","pro_promotion_urgent",3,3
"2025-09-06","trial_white_animation_all_features",3,2
"2025-09-06","adsfree",2,2
"2025-09-06","adsfree_promotion_lto",1,1
"2025-09-07","(not set)",15647,11393
"2025-09-07","plans_offer_annual_highlighted",10,4
"2025-09-07","bottom_timer_red",7,5
"2025-09-07","adsfree",5,5
"2025-09-07","pro_promotion_urgent",5,5
"2025-09-07","trial_white_animation_all_features",2,2
"2025-09-07","adsfree_promotion_lto",1,1
"2025-09-07","trial",1,1
"2025-09-08","(not set)",16149,12001
"2025-09-08","adsfree",6,6
"2025-09-08","plans_offer_annual_highlighted",5,5
"2025-09-08","trial_white_animation_all_features",4,3
"2025-09-08","pro_promotion_urgent",2,2
"2025-09-08","breachreport_monitoring_ultra",1,1
"2025-09-08","pro_promotion_lto",1,1
"2025-09-09","(not set)",16532,12215
"2025-09-09","plans_offer_annual_highlighted",9,6
"2025-09-09","adsfree",8,8
"2025-09-09","bottom_timer_red",2,1
"2025-09-09","pro_promotion_urgent",2,2
"2025-09-09","trial_white_animation_all_features",1,1
"2025-09-10","(not set)",16089,11819
"2025-09-10","bottom_timer_red",5,2
"2025-09-10","plans_offer_annual_highlighted",4,2
"2025-09-10","pro_promotion_urgent",4,4
"2025-09-10","trial_white_animation_all_features",2,2
"2025-09-10","pro_promotion_lto",1,1
"2025-09-11","(not set)",15673,11514
"2025-09-11","plans_offer_annual_highlighted",8,6
"2025-09-11","adsfree",7,6
"2025-09-11","pro_promotion_urgent",3,3
"2025-09-11","trial_white_animation_all_features",2,2
"2025-09-12","(not set)",15540,11363
"2025-09-12","adsfree",4,4
"2025-09-12","pro_promotion_urgent",3,3
"2025-09-12","bottom_timer_red",2,2
"2025-09-12","plans_offer_annual_highlighted",2,1
"2025-09-13","(not set)",15993,11567
"2025-09-13","plans_offer_annual_highlighted",2,2
"2025-09-13","trial_white_animation_all_features",2,2
"2025-09-13","adsfree",1,1
"2025-09-13","adsfree_promotion_lto",1,1
"2025-09-13","bottom_timer_red",1,1
"2025-09-13","breachreport_monitoring_ultra",1,1
"2025-09-13","pro_promotion_lto",1,1
"2025-09-13","pro_promotion_urgent",1,1
"2025-09-14","(not set)",16252,11773
"2025-09-14","adsfree",4,4
"2025-09-14","plans_offer_annual_highlighted",4,4
"2025-09-14","pro_promotion_urgent",3,3
"2025-09-14","adsfree_promotion_lto",1,1
"2025-09-15","(not set)",17211,12702
"2025-09-15","plans_offer_annual_highlighted",6,6
"2025-09-15","adsfree",3,3
"2025-09-15","trial_white_animation_all_features",2,2
"2025-09-15","bottom_timer_red",1,1
"2025-09-15","but_wait_screen_animated",1,1
"2025-09-15","pro_promotion_urgent",1,1
"2025-09-15","trial",1,1
"2025-09-16","(not set)",16860,12395
"2025-09-16","plans_offer_annual_highlighted",6,6
"2025-09-16","pro_promotion_urgent",3,3
"2025-09-16","adsfree",2,2
"2025-09-16","adsfree_promotion_lto",1,1
"2025-09-16","bottom_timer_red",1,1
"2025-09-16","pro_promotion_lto",1,1
"2025-09-16","trial_white_animation_all_features",1,1
"2025-09-17","(not set)",16992,12588
"2025-09-17","plans_offer_annual_highlighted",8,5
"2025-09-17","adsfree",5,5
"2025-09-17","bottom_timer_red",4,4
"2025-09-17","trial_white_animation_all_features",4,2
"2025-09-17","pro_promotion_lto",3,3
"2025-09-17","pro_promotion_urgent",3,2
"2025-09-17","adsfree_promotion_lto",1,1
"2025-09-18","(not set)",18635,13664
"2025-09-18","adsfree",5,5
"2025-09-18","pro_promotion_urgent",5,5
"2025-09-18","plans_offer_annual_highlighted",4,2
"2025-09-18","trial_white_animation_all_features",4,1
"2025-09-18","adsfree_promotion_lto",2,2
"2025-09-18","bottom_timer_red",1,1
"2025-09-18","trial",1,1
"2025-09-19","(not set)",17720,12969
"2025-09-19","plans_offer_annual_highlighted",8,5
"2025-09-19","adsfree",3,3
"2025-09-19","bottom_timer_red",1,1
"2025-09-19","pro_promotion_lto",1,1
"2025-09-19","pro_promotion_urgent",1,1
"2025-09-19","trial_white_animation_all_features",1,1
"2025-09-20","(not set)",17255,12804
"2025-09-20","plans_offer_annual_highlighted",5,4
"2025-09-20","pro_promotion_urgent",3,3
"2025-09-20","adsfree_promotion_lto",2,2
"2025-09-20","bottom_timer_red",2,1
"2025-09-20","trial_white_animation_all_features",2,2
"2025-09-20","adsfree",1,1
"2025-09-20","but_wait",1,1
"2025-09-21","(not set)",17291,12667
"2025-09-21","plans_offer_annual_highlighted",5,3
"2025-09-21","adsfree",2,2
"2025-09-21","breachreport_monitoring_ultra",1,1
"2025-09-21","trial_white_animation_all_features",1,1
"2025-09-22","(not set)",18210,13348
"2025-09-22","plans_offer_annual_highlighted",6,5
"2025-09-22","adsfree",4,4
"2025-09-22","pro_promotion_urgent",4,4
"2025-09-22","bottom_timer_black_friday",3,1
"2025-09-22","trial_white_animation_all_features",2,1
"2025-09-22","bottom_timer_red",1,1
"2025-09-22","pro_promotion_lto",1,1
"2025-09-23","(not set)",17437,12771
"2025-09-23","adsfree",8,8
"2025-09-23","plans_offer_annual_highlighted",8,5
"2025-09-23","trial_white_animation_all_features",3,3
"2025-09-23","bottom_timer_red",1,1
"2025-09-23","breachreport_monitoring_ultra",1,1
"2025-09-23","pro_promotion_urgent",1,1
"2025-09-24","(not set)",17160,12620
"2025-09-24","adsfree",10,10
"2025-09-24","plans_offer_annual_highlighted",8,8
"2025-09-24","trial_white_animation_all_features",6,4
"2025-09-24","breachreport_monitoring_ultra",3,1
"2025-09-24","pro_promotion_urgent",3,3
"2025-09-24","pro_promotion_lto",1,1
"2025-09-24","trial_churner",1,1
"2025-09-25","(not set)",16584,12245
"2025-09-25","plans_offer_annual_highlighted",12,10
"2025-09-25","adsfree",6,6
"2025-09-25","pro_promotion_urgent",3,3
"2025-09-25","pro_promotion_lto",2,2
"2025-09-25","trial_white_animation_all_features",2,2
"2025-09-25","adsfree_promotion_lto",1,1
"2025-09-25","bottom_timer_red",1,1
"2025-09-25","but_wait",1,1
"2025-09-26","(not set)",15708,11421
"2025-09-26","adsfree",6,5
"2025-09-26","plans_offer_annual_highlighted",5,5
"2025-09-26","pro_promotion_urgent",2,2
"2025-09-26","pro_promotion_lto",1,1
"2025-09-26","trial_white_animation_all_features",1,1
"2025-09-27","(not set)",15063,11178
"2025-09-27","plans_offer_annual_highlighted",7,5
"2025-09-27","adsfree",4,4
"2025-09-27","breachreport_monitoring_ultra",4,1
"2025-09-27","pro_promotion_lto",1,1
"2025-09-27","pro_promotion_urgent",1,1
"2025-09-27","trial_white_animation_all_features",1,1
"2025-09-28","(not set)",15340,11359
"2025-09-28","adsfree",7,7
"2025-09-28","plans_offer_annual_highlighted",6,5
"2025-09-28","pro_promotion_lto",2,2
"2025-09-28","trial_white_animation_all_features",2,2
"2025-09-28","bottom_timer_red",1,1
"2025-09-28","pro_promotion_urgent",1,1
"2025-09-29","(not set)",16513,12160
"2025-09-29","bottom_timer_red",8,2
"2025-09-29","adsfree",4,4
"2025-09-29","plans_offer_annual_highlighted",2,2
"2025-09-29","but_wait",1,1
"2025-09-29","pro_promotion_lto",1,1
"2025-09-29","trial_white_animation_all_features",1,1
"2025-09-30","(not set)",16042,11749
"2025-09-30","trial_white_animation_all_features",14,3
"2025-09-30","plans_offer_annual_highlighted",9,6
"2025-09-30","adsfree",3,3
"2025-09-30","adsfree_promotion_lto",1,1
"2025-09-30","bottom_timer_red",1,1
