Data,SKU,ContagemDeEventos,TotalDeUsuarios
"2025-09-21","(not set)",1457390,494369
"2025-09-22","(not set)",1452460,502092
"2025-09-23","(not set)",1449804,492904
"2025-09-24","(not set)",1391388,483913
"2025-09-25","(not set)",1353529,476002
"2025-09-26","(not set)",1327311,472875
"2025-09-27","(not set)",1338773,466076
"2025-09-28","(not set)",1357204,465016
"2025-09-29","(not set)",1365499,475676
"2025-09-30","(not set)",1345997,476638
"2025-10-01","(not set)",1368184,474619
"2025-10-02","(not set)",1331866,476836
"2025-10-03","(not set)",1440118,485862
"2025-10-04","(not set)",1432895,496464
"2025-10-05","(not set)",1431651,492016
"2025-10-06","(not set)",1440067,499117
"2025-10-07","(not set)",1397896,500284
"2025-10-08","(not set)",1395362,499914
"2025-10-09","(not set)",1385060,493917
"2025-10-10","(not set)",1365897,485241
"2025-10-11","(not set)",1379660,482328
"2025-10-12","(not set)",1403950,476799
"2025-10-13","(not set)",1435747,484886
"2025-10-14","(not set)",1421882,486779
"2025-10-15","(not set)",1403794,489288
"2025-10-16","(not set)",1362396,481526
"2025-10-17","(not set)",1346117,482284
"2025-10-18","(not set)",1341364,475606
"2025-10-19","(not set)",1366148,476969
"2025-10-20","(not set)",1401266,480262
"2025-10-21","(not set)",1360921,478529
"2025-10-22","(not set)",1335755,477996
"2025-10-23","(not set)",1323781,472773
"2025-10-24","(not set)",1336514,469687
"2025-10-25","(not set)",1341984,467797
"2025-10-26","(not set)",1359607,468943
"2025-10-27","(not set)",1394476,476614
"2025-10-28","(not set)",1339112,475232
"2025-10-29","(not set)",1313488,467891
"2025-10-30","(not set)",1308786,467322
"2025-10-31","(not set)",1301896,470743
"2025-11-01","(not set)",1308962,469410
"2025-11-02","(not set)",1379061,478987
"2025-11-03","(not set)",1448797,489949
"2025-11-04","(not set)",1456214,494992
"2025-11-05","(not set)",1453517,494772
"2025-11-06","(not set)",1439599,494513
"2025-11-07","(not set)",1429877,491282
"2025-11-08","(not set)",1425682,492810
"2025-11-09","(not set)",1444392,490838
"2025-11-10","(not set)",1533439,517737
"2025-11-11","(not set)",1534649,521516
"2025-11-12","(not set)",1480734,506297
"2025-11-13","(not set)",1429498,497211
"2025-11-14","(not set)",1401531,488085
"2025-11-15","(not set)",1372248,477311
"2025-11-16","(not set)",1368398,477965
"2025-11-17","(not set)",1425438,482688
"2025-11-18","(not set)",1391034,478801
"2025-11-19","(not set)",1342879,472994
"2025-11-20","(not set)",1293764,466903
"2025-11-21","(not set)",1308607,464764
"2025-11-22","(not set)",1287997,464192
"2025-11-23","(not set)",1310652,465332
"2025-11-24","(not set)",1369863,474157
"2025-11-25","(not set)",1372524,469966
"2025-11-26","(not set)",1370022,472540
"2025-11-27","(not set)",1365453,470791
"2025-11-28","(not set)",1352093,469275
"2025-11-29","(not set)",1319165,464963
"2025-11-30","(not set)",1318356,468416
"2025-12-01","(not set)",1379202,474300
"2025-12-02","(not set)",1353396,469558
"2025-12-03","(not set)",1312389,465026
"2025-12-04","(not set)",1296099,462814
"2025-12-05","(not set)",1300394,459331
"2025-12-06","(not set)",1278749,452173
"2025-12-07","(not set)",1275191,452385
"2025-12-08","(not set)",1337063,462473
"2025-12-09","(not set)",1331201,459460
"2025-12-10","(not set)",1317567,458756
"2025-12-11","(not set)",1334430,466889
"2025-12-12","(not set)",1350397,469171
"2025-12-13","(not set)",1348096,466251
"2025-12-14","(not set)",1355445,466972
"2025-12-15","(not set)",1408980,477934
"2025-12-16","(not set)",1386967,470451
"2025-12-17","(not set)",1373702,469489
"2025-12-18","(not set)",1356097,466626
"2025-12-19","(not set)",1354244,469457
"2025-12-20","(not set)",1296279,461673
"2025-12-21","(not set)",1284332,457161
"2025-12-22","(not set)",1261604,461516
"2025-12-23","(not set)",1099701,444470
"2025-12-24","(not set)",1031815,436975
"2025-12-25","(not set)",979463,427078
"2025-12-26","(not set)",1181347,449698
"2025-12-27","(not set)",1234506,449167
"2025-12-28","(not set)",1238864,449502
"2025-12-29","(not set)",1317554,457147
"2025-12-30","(not set)",1314923,456292
"2025-12-31","(not set)",1284377,452054
"2026-01-01","(not set)",1220197,447359
"2026-01-02","(not set)",1267494,453065
"2026-01-03","(not set)",1238145,453404
"2026-01-04","(not set)",1238191,454255
"2026-01-05","(not set)",1303815,462813
"2026-01-06","(not set)",1289651,457115
"2026-01-07","(not set)",1273078,449967
"2026-01-08","(not set)",1258272,446530
"2026-01-09","(not set)",1568556,542534
"2026-01-10","(not set)",1383579,482945
"2026-01-11","(not set)",1320443,467070
"2026-01-12","(not set)",1365280,468669
"2026-01-13","(not set)",1341995,460576
"2026-01-14","(not set)",1308935,457923
"2026-01-15","(not set)",1286697,449962
"2026-01-16","(not set)",1269643,445733
"2026-01-17","(not set)",1253264,438028
"2026-01-18","(not set)",1224221,439088
"2026-01-18","(not set)",953,381
"2026-01-19","(not set)",1282935,447546
"2026-01-20","(not set)",1291698,451479
"2026-01-21","(not set)",1274559,450475
"2026-01-22","(not set)",1263874,448588
"2026-01-23","(not set)",1255686,450797
"2026-01-23","(not set)",698,417
"2026-01-24","(not set)",1237211,443665
"2026-01-24","(not set)",1388,810
"2026-01-25","(not set)",1201035,439988
"2026-01-25","(not set)",10162,8539
